,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
711,60,simple,local,c-command,1,b,female,none,none,wives,girls,shot,themselves,The wives that the girls liked shot themselves . <eos>,The wives that the girls liked shot themselves .,the wives that the girls liked shot ***mask*** .,0.0031637583665614717
712,60,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,shot,themselves,The boy that the actors liked shot themselves . <eos>,The boy that the actors liked shot themselves .,the boy that the actors liked shot ***mask*** .,0.21644264694893448
713,60,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,shot,themselves,The actor that the boys liked shot themselves . <eos>,The actor that the boys liked shot themselves .,the actor that the boys liked shot ***mask*** .,0.26093969821596785
714,60,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,shot,themselves,The girl that the wives liked shot themselves . <eos>,The girl that the wives liked shot themselves .,the girl that the wives liked shot ***mask*** .,0.4435577978237132
715,60,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,shot,themselves,The wife that the girls liked shot themselves . <eos>,The wife that the girls liked shot themselves .,the wife that the girls liked shot ***mask*** .,0.16932303641475877
716,60,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,shot,themselves,The boys that the actor liked shot themselves . <eos>,The boys that the actor liked shot themselves .,the boys that the actor liked shot ***mask*** .,0.012756916432092024
717,60,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,shot,themselves,The actors that the boy liked shot themselves . <eos>,The actors that the boy liked shot themselves .,the actors that the boy liked shot ***mask*** .,0.005592367497822902
718,60,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,shot,themselves,The girls that the wife liked shot themselves . <eos>,The girls that the wife liked shot themselves .,the girls that the wife liked shot ***mask*** .,0.003293691084345361
719,60,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,shot,themselves,The wives that the girl liked shot themselves . <eos>,The wives that the girl liked shot themselves .,the wives that the girl liked shot ***mask*** .,0.006607601098342572
720,61,simple,local,c-command,1,a,male,none,none,boys,husbands,saw,themselves,The boys that the husbands liked saw themselves . <eos>,The boys that the husbands liked saw themselves .,the boys that the husbands liked saw ***mask*** .,0.03604007274890359
721,61,simple,local,c-command,1,b,male,none,none,husbands,boys,saw,themselves,The husbands that the boys liked saw themselves . <eos>,The husbands that the boys liked saw themselves .,the husbands that the boys liked saw ***mask*** .,0.049479387848839575
722,61,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls that the wives liked saw themselves . <eos>,The girls that the wives liked saw themselves .,the girls that the wives liked saw ***mask*** .,0.01641362003410967
723,61,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives that the girls liked saw themselves . <eos>,The wives that the girls liked saw themselves .,the wives that the girls liked saw ***mask*** .,0.02423846502010588
724,61,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,saw,themselves,The boy that the husbands liked saw themselves . <eos>,The boy that the husbands liked saw themselves .,the boy that the husbands liked saw ***mask*** .,0.5052453863847495
725,61,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,saw,themselves,The husband that the boys liked saw themselves . <eos>,The husband that the boys liked saw themselves .,the husband that the boys liked saw ***mask*** .,0.4211273584765739
726,61,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,saw,themselves,The girl that the wives liked saw themselves . <eos>,The girl that the wives liked saw themselves .,the girl that the wives liked saw ***mask*** .,0.47839906137050614
727,61,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,saw,themselves,The wife that the girls liked saw themselves . <eos>,The wife that the girls liked saw themselves .,the wife that the girls liked saw ***mask*** .,0.4526626382205746
728,61,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,saw,themselves,The boys that the husband liked saw themselves . <eos>,The boys that the husband liked saw themselves .,the boys that the husband liked saw ***mask*** .,0.0406728917654987
729,61,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,saw,themselves,The husbands that the boy liked saw themselves . <eos>,The husbands that the boy liked saw themselves .,the husbands that the boy liked saw ***mask*** .,0.056855326781976905
730,61,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,saw,themselves,The girls that the wife liked saw themselves . <eos>,The girls that the wife liked saw themselves .,the girls that the wife liked saw ***mask*** .,0.027666959242031858
731,61,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,saw,themselves,The wives that the girl liked saw themselves . <eos>,The wives that the girl liked saw themselves .,the wives that the girl liked saw ***mask*** .,0.028226314372255493
732,62,simple,local,c-command,1,a,male,none,none,boys,husbands,established,themselves,The boys that the husbands liked established themselves . <eos>,The boys that the husbands liked established themselves .,the boys that the husbands liked established ***mask*** .,4.8848191896853345e-05
733,62,simple,local,c-command,1,b,male,none,none,husbands,boys,established,themselves,The husbands that the boys liked established themselves . <eos>,The husbands that the boys liked established themselves .,the husbands that the boys liked established ***mask*** .,0.0001357358139613182
734,62,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls that the wives liked established themselves . <eos>,The girls that the wives liked established themselves .,the girls that the wives liked established ***mask*** .,2.069175889163089e-05
735,62,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives that the girls liked established themselves . <eos>,The wives that the girls liked established themselves .,the wives that the girls liked established ***mask*** .,2.8602707289344722e-05
736,62,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,established,themselves,The boy that the husbands liked established themselves . <eos>,The boy that the husbands liked established themselves .,the boy that the husbands liked established ***mask*** .,0.0036490197397291446
737,62,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,established,themselves,The husband that the boys liked established themselves . <eos>,The husband that the boys liked established themselves .,the husband that the boys liked established ***mask*** .,0.00179704201785549
738,62,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,established,themselves,The girl that the wives liked established themselves . <eos>,The girl that the wives liked established themselves .,the girl that the wives liked established ***mask*** .,0.0005120214313290646
739,62,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,established,themselves,The wife that the girls liked established themselves . <eos>,The wife that the girls liked established themselves .,the wife that the girls liked established ***mask*** .,0.0004635578834623491
740,62,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,established,themselves,The boys that the husband liked established themselves . <eos>,The boys that the husband liked established themselves .,the boys that the husband liked established ***mask*** .,2.8353042180013705e-05
741,62,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,established,themselves,The husbands that the boy liked established themselves . <eos>,The husbands that the boy liked established themselves .,the husbands that the boy liked established ***mask*** .,0.001802787954156339
742,62,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,established,themselves,The girls that the wife liked established themselves . <eos>,The girls that the wife liked established themselves .,the girls that the wife liked established ***mask*** .,2.8516558877772707e-05
743,62,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,established,themselves,The wives that the girl liked established themselves . <eos>,The wives that the girl liked established themselves .,the wives that the girl liked established ***mask*** .,7.215767347768183e-05
744,63,simple,local,c-command,1,a,male,none,none,boys,husbands,devoted,themselves,The boys that the husbands liked devoted themselves . <eos>,The boys that the husbands liked devoted themselves .,the boys that the husbands liked devoted ***mask*** .,0.04617125512020756
745,63,simple,local,c-command,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands that the boys liked devoted themselves . <eos>,The husbands that the boys liked devoted themselves .,the husbands that the boys liked devoted ***mask*** .,0.030092907111377173
746,63,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls that the wives liked devoted themselves . <eos>,The girls that the wives liked devoted themselves .,the girls that the wives liked devoted ***mask*** .,0.019605603633200613
747,63,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives that the girls liked devoted themselves . <eos>,The wives that the girls liked devoted themselves .,the wives that the girls liked devoted ***mask*** .,0.015782165927194967
748,63,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,devoted,themselves,The boy that the husbands liked devoted themselves . <eos>,The boy that the husbands liked devoted themselves .,the boy that the husbands liked devoted ***mask*** .,0.07828514804529049
749,63,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,devoted,themselves,The husband that the boys liked devoted themselves . <eos>,The husband that the boys liked devoted themselves .,the husband that the boys liked devoted ***mask*** .,0.06377764406973357
750,63,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,devoted,themselves,The girl that the wives liked devoted themselves . <eos>,The girl that the wives liked devoted themselves .,the girl that the wives liked devoted ***mask*** .,0.07727201776693046
751,63,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,devoted,themselves,The wife that the girls liked devoted themselves . <eos>,The wife that the girls liked devoted themselves .,the wife that the girls liked devoted ***mask*** .,0.09334765397198047
752,63,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,devoted,themselves,The boys that the husband liked devoted themselves . <eos>,The boys that the husband liked devoted themselves .,the boys that the husband liked devoted ***mask*** .,0.06858707004016537
753,63,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,devoted,themselves,The husbands that the boy liked devoted themselves . <eos>,The husbands that the boy liked devoted themselves .,the husbands that the boy liked devoted ***mask*** .,0.15816022518898135
754,63,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,devoted,themselves,The girls that the wife liked devoted themselves . <eos>,The girls that the wife liked devoted themselves .,the girls that the wife liked devoted ***mask*** .,0.04259886587275269
755,63,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,devoted,themselves,The wives that the girl liked devoted themselves . <eos>,The wives that the girl liked devoted themselves .,the wives that the girl liked devoted ***mask*** .,0.03542692839068273
756,64,simple,local,c-command,1,a,male,none,none,boys,husbands,considered,themselves,The boys that the husbands liked considered themselves . <eos>,The boys that the husbands liked considered themselves .,the boys that the husbands liked considered ***mask*** .,0.0008127889330353874
757,64,simple,local,c-command,1,b,male,none,none,husbands,boys,considered,themselves,The husbands that the boys liked considered themselves . <eos>,The husbands that the boys liked considered themselves .,the husbands that the boys liked considered ***mask*** .,0.0015629978500915674
758,64,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls that the wives liked considered themselves . <eos>,The girls that the wives liked considered themselves .,the girls that the wives liked considered ***mask*** .,0.0009473565365070979
759,64,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives that the girls liked considered themselves . <eos>,The wives that the girls liked considered themselves .,the wives that the girls liked considered ***mask*** .,0.002219981542759839
760,64,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,considered,themselves,The boy that the husbands liked considered themselves . <eos>,The boy that the husbands liked considered themselves .,the boy that the husbands liked considered ***mask*** .,0.10401839139823388
761,64,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,considered,themselves,The husband that the boys liked considered themselves . <eos>,The husband that the boys liked considered themselves .,the husband that the boys liked considered ***mask*** .,0.08608628815878197
762,64,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,considered,themselves,The girl that the wives liked considered themselves . <eos>,The girl that the wives liked considered themselves .,the girl that the wives liked considered ***mask*** .,0.09872122879553731
763,64,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,considered,themselves,The wife that the girls liked considered themselves . <eos>,The wife that the girls liked considered themselves .,the wife that the girls liked considered ***mask*** .,0.12725653304410156
764,64,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,considered,themselves,The boys that the husband liked considered themselves . <eos>,The boys that the husband liked considered themselves .,the boys that the husband liked considered ***mask*** .,0.0011906187543829529
765,64,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,considered,themselves,The husbands that the boy liked considered themselves . <eos>,The husbands that the boy liked considered themselves .,the husbands that the boy liked considered ***mask*** .,0.01148628355841577
766,64,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,considered,themselves,The girls that the wife liked considered themselves . <eos>,The girls that the wife liked considered themselves .,the girls that the wife liked considered ***mask*** .,0.0016923615628845125
767,64,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,considered,themselves,The wives that the girl liked considered themselves . <eos>,The wives that the girl liked considered themselves .,the wives that the girl liked considered ***mask*** .,0.0022165528318789382
768,65,simple,local,c-command,1,a,male,none,none,boys,husbands,identified,themselves,The boys that the husbands liked identified themselves . <eos>,The boys that the husbands liked identified themselves .,the boys that the husbands liked identified ***mask*** .,3.841289252066751e-05
769,65,simple,local,c-command,1,b,male,none,none,husbands,boys,identified,themselves,The husbands that the boys liked identified themselves . <eos>,The husbands that the boys liked identified themselves .,the husbands that the boys liked identified ***mask*** .,3.479181041102619e-05
770,65,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls that the wives liked identified themselves . <eos>,The girls that the wives liked identified themselves .,the girls that the wives liked identified ***mask*** .,4.406681199134512e-05
771,65,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives that the girls liked identified themselves . <eos>,The wives that the girls liked identified themselves .,the wives that the girls liked identified ***mask*** .,4.371417204792564e-05
772,65,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,identified,themselves,The boy that the husbands liked identified themselves . <eos>,The boy that the husbands liked identified themselves .,the boy that the husbands liked identified ***mask*** .,0.0002885369469479661
773,65,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,identified,themselves,The husband that the boys liked identified themselves . <eos>,The husband that the boys liked identified themselves .,the husband that the boys liked identified ***mask*** .,0.000261058756091406
774,65,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,identified,themselves,The girl that the wives liked identified themselves . <eos>,The girl that the wives liked identified themselves .,the girl that the wives liked identified ***mask*** .,0.00031714423981491147
775,65,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,identified,themselves,The wife that the girls liked identified themselves . <eos>,The wife that the girls liked identified themselves .,the wife that the girls liked identified ***mask*** .,0.0003345757185408751
776,65,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,identified,themselves,The boys that the husband liked identified themselves . <eos>,The boys that the husband liked identified themselves .,the boys that the husband liked identified ***mask*** .,7.797068239127691e-05
777,65,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,identified,themselves,The husbands that the boy liked identified themselves . <eos>,The husbands that the boy liked identified themselves .,the husbands that the boy liked identified ***mask*** .,0.00015943855613539286
778,65,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,identified,themselves,The girls that the wife liked identified themselves . <eos>,The girls that the wife liked identified themselves .,the girls that the wife liked identified ***mask*** .,9.284010811966962e-05
779,65,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,identified,themselves,The wives that the girl liked identified themselves . <eos>,The wives that the girl liked identified themselves .,the wives that the girl liked identified ***mask*** .,5.614250061732067e-05
780,66,simple,local,c-command,1,a,male,none,none,boys,husbands,made,themselves,The boys that the husbands liked made themselves . <eos>,The boys that the husbands liked made themselves .,the boys that the husbands liked made ***mask*** .,0.04661133828145319
781,66,simple,local,c-command,1,b,male,none,none,husbands,boys,made,themselves,The husbands that the boys liked made themselves . <eos>,The husbands that the boys liked made themselves .,the husbands that the boys liked made ***mask*** .,0.11300219530826833
782,66,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls that the wives liked made themselves . <eos>,The girls that the wives liked made themselves .,the girls that the wives liked made ***mask*** .,0.042147897599375164
783,66,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives that the girls liked made themselves . <eos>,The wives that the girls liked made themselves .,the wives that the girls liked made ***mask*** .,0.091988424114128
784,66,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,made,themselves,The boy that the husbands liked made themselves . <eos>,The boy that the husbands liked made themselves .,the boy that the husbands liked made ***mask*** .,0.24961452605602488
785,66,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,made,themselves,The husband that the boys liked made themselves . <eos>,The husband that the boys liked made themselves .,the husband that the boys liked made ***mask*** .,0.41585368256234656
786,66,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,made,themselves,The girl that the wives liked made themselves . <eos>,The girl that the wives liked made themselves .,the girl that the wives liked made ***mask*** .,0.23696623654077195
787,66,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,made,themselves,The wife that the girls liked made themselves . <eos>,The wife that the girls liked made themselves .,the wife that the girls liked made ***mask*** .,0.4141122998746395
788,66,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,made,themselves,The boys that the husband liked made themselves . <eos>,The boys that the husband liked made themselves .,the boys that the husband liked made ***mask*** .,0.07662609770353979
789,66,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,made,themselves,The husbands that the boy liked made themselves . <eos>,The husbands that the boy liked made themselves .,the husbands that the boy liked made ***mask*** .,0.27722289679338247
790,66,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,made,themselves,The girls that the wife liked made themselves . <eos>,The girls that the wife liked made themselves .,the girls that the wife liked made ***mask*** .,0.07315101589051887
791,66,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,made,themselves,The wives that the girl liked made themselves . <eos>,The wives that the girl liked made themselves .,the wives that the girl liked made ***mask*** .,0.1345928986895803
792,67,simple,local,c-command,1,a,male,none,none,boys,husbands,found,themselves,The boys that the husbands liked found themselves . <eos>,The boys that the husbands liked found themselves .,the boys that the husbands liked found ***mask*** .,0.0008803816001843912
793,67,simple,local,c-command,1,b,male,none,none,husbands,boys,found,themselves,The husbands that the boys liked found themselves . <eos>,The husbands that the boys liked found themselves .,the husbands that the boys liked found ***mask*** .,0.0006463672757765576
794,67,simple,local,c-command,1,a,female,none,none,girls,wives,found,themselves,The girls that the wives liked found themselves . <eos>,The girls that the wives liked found themselves .,the girls that the wives liked found ***mask*** .,0.0008913298957176838
795,67,simple,local,c-command,1,b,female,none,none,wives,girls,found,themselves,The wives that the girls liked found themselves . <eos>,The wives that the girls liked found themselves .,the wives that the girls liked found ***mask*** .,0.000602553766848982
796,67,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,found,themselves,The boy that the husbands liked found themselves . <eos>,The boy that the husbands liked found themselves .,the boy that the husbands liked found ***mask*** .,0.057961743473265284
797,67,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,found,themselves,The husband that the boys liked found themselves . <eos>,The husband that the boys liked found themselves .,the husband that the boys liked found ***mask*** .,0.019972903229646188
798,67,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,found,themselves,The girl that the wives liked found themselves . <eos>,The girl that the wives liked found themselves .,the girl that the wives liked found ***mask*** .,0.030286352386892305
799,67,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,found,themselves,The wife that the girls liked found themselves . <eos>,The wife that the girls liked found themselves .,the wife that the girls liked found ***mask*** .,0.022200118917441745
800,67,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,found,themselves,The boys that the husband liked found themselves . <eos>,The boys that the husband liked found themselves .,the boys that the husband liked found ***mask*** .,0.0016024946362296758
801,67,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,found,themselves,The husbands that the boy liked found themselves . <eos>,The husbands that the boy liked found themselves .,the husbands that the boy liked found ***mask*** .,0.0035838431835369723
802,67,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,found,themselves,The girls that the wife liked found themselves . <eos>,The girls that the wife liked found themselves .,the girls that the wife liked found ***mask*** .,0.001908404134408775
803,67,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,found,themselves,The wives that the girl liked found themselves . <eos>,The wives that the girl liked found themselves .,the wives that the girl liked found ***mask*** .,0.0012753782138580445
804,68,simple,local,c-command,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys that the husbands liked distinguished themselves . <eos>,The boys that the husbands liked distinguished themselves .,the boys that the husbands liked distinguished ***mask*** .,0.0003724686040371859
805,68,simple,local,c-command,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands that the boys liked distinguished themselves . <eos>,The husbands that the boys liked distinguished themselves .,the husbands that the boys liked distinguished ***mask*** .,0.0005776341020949994
806,68,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,themselves,The girls that the wives liked distinguished themselves . <eos>,The girls that the wives liked distinguished themselves .,the girls that the wives liked distinguished ***mask*** .,1.7261432410531704e-05
807,68,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,themselves,The wives that the girls liked distinguished themselves . <eos>,The wives that the girls liked distinguished themselves .,the wives that the girls liked distinguished ***mask*** .,3.25974931005968e-05
808,68,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,distinguished,themselves,The boy that the husbands liked distinguished themselves . <eos>,The boy that the husbands liked distinguished themselves .,the boy that the husbands liked distinguished ***mask*** .,0.004249039581004078
809,68,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,distinguished,themselves,The husband that the boys liked distinguished themselves . <eos>,The husband that the boys liked distinguished themselves .,the husband that the boys liked distinguished ***mask*** .,0.005083408263911527
810,68,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,distinguished,themselves,The girl that the wives liked distinguished themselves . <eos>,The girl that the wives liked distinguished themselves .,the girl that the wives liked distinguished ***mask*** .,0.00034116702122371405
811,68,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,distinguished,themselves,The wife that the girls liked distinguished themselves . <eos>,The wife that the girls liked distinguished themselves .,the wife that the girls liked distinguished ***mask*** .,0.0027445335557745696
812,68,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,distinguished,themselves,The boys that the husband liked distinguished themselves . <eos>,The boys that the husband liked distinguished themselves .,the boys that the husband liked distinguished ***mask*** .,0.00040033241130962334
813,68,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,distinguished,themselves,The husbands that the boy liked distinguished themselves . <eos>,The husbands that the boy liked distinguished themselves .,the husbands that the boy liked distinguished ***mask*** .,0.010134034046882675
814,68,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,distinguished,themselves,The girls that the wife liked distinguished themselves . <eos>,The girls that the wife liked distinguished themselves .,the girls that the wife liked distinguished ***mask*** .,0.0001025972260687873
815,68,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,distinguished,themselves,The wives that the girl liked distinguished themselves . <eos>,The wives that the girl liked distinguished themselves .,the wives that the girl liked distinguished ***mask*** .,7.496902083351037e-05
816,69,simple,local,c-command,1,a,male,none,none,boys,husbands,taught,themselves,The boys that the husbands liked taught themselves . <eos>,The boys that the husbands liked taught themselves .,the boys that the husbands liked taught ***mask*** .,0.0025486159021858227
817,69,simple,local,c-command,1,b,male,none,none,husbands,boys,taught,themselves,The husbands that the boys liked taught themselves . <eos>,The husbands that the boys liked taught themselves .,the husbands that the boys liked taught ***mask*** .,0.005913625620331266
818,69,simple,local,c-command,1,a,female,none,none,girls,wives,taught,themselves,The girls that the wives liked taught themselves . <eos>,The girls that the wives liked taught themselves .,the girls that the wives liked taught ***mask*** .,0.004692611629387933
819,69,simple,local,c-command,1,b,female,none,none,wives,girls,taught,themselves,The wives that the girls liked taught themselves . <eos>,The wives that the girls liked taught themselves .,the wives that the girls liked taught ***mask*** .,0.0039065132185371965
820,69,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,taught,themselves,The boy that the husbands liked taught themselves . <eos>,The boy that the husbands liked taught themselves .,the boy that the husbands liked taught ***mask*** .,0.03378961213147827
821,69,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,taught,themselves,The husband that the boys liked taught themselves . <eos>,The husband that the boys liked taught themselves .,the husband that the boys liked taught ***mask*** .,0.01607251710718458
822,69,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,taught,themselves,The girl that the wives liked taught themselves . <eos>,The girl that the wives liked taught themselves .,the girl that the wives liked taught ***mask*** .,0.04680105272515768
823,69,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,taught,themselves,The wife that the girls liked taught themselves . <eos>,The wife that the girls liked taught themselves .,the wife that the girls liked taught ***mask*** .,0.0283335303838562
824,69,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,taught,themselves,The boys that the husband liked taught themselves . <eos>,The boys that the husband liked taught themselves .,the boys that the husband liked taught ***mask*** .,0.008715252005687747
825,69,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,taught,themselves,The husbands that the boy liked taught themselves . <eos>,The husbands that the boy liked taught themselves .,the husbands that the boy liked taught ***mask*** .,0.3004583328520344
826,69,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,taught,themselves,The girls that the wife liked taught themselves . <eos>,The girls that the wife liked taught themselves .,the girls that the wife liked taught ***mask*** .,0.025766526017918505
827,69,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,taught,themselves,The wives that the girl liked taught themselves . <eos>,The wives that the girl liked taught themselves .,the wives that the girl liked taught ***mask*** .,0.05341032681453832
828,70,simple,local,c-command,1,a,male,none,none,boys,husbands,killed,themselves,The boys that the husbands liked killed themselves . <eos>,The boys that the husbands liked killed themselves .,the boys that the husbands liked killed ***mask*** .,0.0006360661170478907
829,70,simple,local,c-command,1,b,male,none,none,husbands,boys,killed,themselves,The husbands that the boys liked killed themselves . <eos>,The husbands that the boys liked killed themselves .,the husbands that the boys liked killed ***mask*** .,0.0042758327991149715
830,70,simple,local,c-command,1,a,female,none,none,girls,wives,killed,themselves,The girls that the wives liked killed themselves . <eos>,The girls that the wives liked killed themselves .,the girls that the wives liked killed ***mask*** .,0.0005589737711331603
831,70,simple,local,c-command,1,b,female,none,none,wives,girls,killed,themselves,The wives that the girls liked killed themselves . <eos>,The wives that the girls liked killed themselves .,the wives that the girls liked killed ***mask*** .,0.0010811388499922313
832,70,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,killed,themselves,The boy that the husbands liked killed themselves . <eos>,The boy that the husbands liked killed themselves .,the boy that the husbands liked killed ***mask*** .,0.046651433497045376
833,70,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,killed,themselves,The husband that the boys liked killed themselves . <eos>,The husband that the boys liked killed themselves .,the husband that the boys liked killed ***mask*** .,0.038207454079079245
834,70,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,killed,themselves,The girl that the wives liked killed themselves . <eos>,The girl that the wives liked killed themselves .,the girl that the wives liked killed ***mask*** .,0.03151597461382692
835,70,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,killed,themselves,The wife that the girls liked killed themselves . <eos>,The wife that the girls liked killed themselves .,the wife that the girls liked killed ***mask*** .,0.02613409223468673
836,70,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,killed,themselves,The boys that the husband liked killed themselves . <eos>,The boys that the husband liked killed themselves .,the boys that the husband liked killed ***mask*** .,0.0014871727929194525
837,70,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,killed,themselves,The husbands that the boy liked killed themselves . <eos>,The husbands that the boy liked killed themselves .,the husbands that the boy liked killed ***mask*** .,0.027845065123739635
838,70,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,killed,themselves,The girls that the wife liked killed themselves . <eos>,The girls that the wife liked killed themselves .,the girls that the wife liked killed ***mask*** .,0.0019138126841905278
839,70,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,killed,themselves,The wives that the girl liked killed themselves . <eos>,The wives that the girl liked killed themselves .,the wives that the girl liked killed ***mask*** .,0.0027992108260187763
840,71,simple,local,c-command,1,a,male,none,none,boys,husbands,called,themselves,The boys that the husbands liked called themselves . <eos>,The boys that the husbands liked called themselves .,the boys that the husbands liked called ***mask*** .,0.0019610290633316333
841,71,simple,local,c-command,1,b,male,none,none,husbands,boys,called,themselves,The husbands that the boys liked called themselves . <eos>,The husbands that the boys liked called themselves .,the husbands that the boys liked called ***mask*** .,0.00271864327280964
