,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
634,53,embed,local,1,c,nonlocal_subj,number,banker,teachers,embarrassed,themselves,The banker said that the teachers embarrassed themselves . <eos>,The banker said that the teachers embarrassed themselves .,the banker said that the teachers embarrassed ***mask*** .,0.0008948613163581121
635,53,embed,local,1,d,nonlocal_subj,number,teacher,bankers,embarrassed,themselves,The teacher said that the bankers embarrassed themselves . <eos>,The teacher said that the bankers embarrassed themselves .,the teacher said that the bankers embarrassed ***mask*** .,0.003711835993290494
636,54,embed,local,1,a,none,none,mechanics,teachers,disguised,themselves,The mechanics said that the teachers disguised themselves . <eos>,The mechanics said that the teachers disguised themselves .,the mechanics said that the teachers disguised ***mask*** .,7.105644665091824e-07
637,54,embed,local,1,b,none,none,teachers,mechanics,disguised,themselves,The teachers said that the mechanics disguised themselves . <eos>,The teachers said that the mechanics disguised themselves .,the teachers said that the mechanics disguised ***mask*** .,8.413107358138743e-07
638,54,embed,local,1,c,none,none,bankers,teachers,disguised,themselves,The bankers said that the teachers disguised themselves . <eos>,The bankers said that the teachers disguised themselves .,the bankers said that the teachers disguised ***mask*** .,8.964250894882406e-07
639,54,embed,local,1,d,none,none,teachers,bankers,disguised,themselves,The teachers said that the bankers disguised themselves . <eos>,The teachers said that the bankers disguised themselves .,the teachers said that the bankers disguised ***mask*** .,1.7356730180792212e-06
640,54,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,disguised,themselves,The mechanics said that the teacher disguised themselves . <eos>,The mechanics said that the teacher disguised themselves .,the mechanics said that the teacher disguised ***mask*** .,7.07410680790157e-05
641,54,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,disguised,themselves,The teachers said that the mechanic disguised themselves . <eos>,The teachers said that the mechanic disguised themselves .,the teachers said that the mechanic disguised ***mask*** .,4.250912117399322e-05
642,54,embed,nonlocal,0,c,local_subj,number,bankers,teacher,disguised,themselves,The bankers said that the teacher disguised themselves . <eos>,The bankers said that the teacher disguised themselves .,the bankers said that the teacher disguised ***mask*** .,0.00013870895039768243
643,54,embed,nonlocal,0,d,local_subj,number,teachers,banker,disguised,themselves,The teachers said that the banker disguised themselves . <eos>,The teachers said that the banker disguised themselves .,the teachers said that the banker disguised ***mask*** .,0.00010322532228685412
644,54,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,disguised,themselves,The mechanic said that the teachers disguised themselves . <eos>,The mechanic said that the teachers disguised themselves .,the mechanic said that the teachers disguised ***mask*** .,2.441582448420455e-06
645,54,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,disguised,themselves,The teacher said that the mechanics disguised themselves . <eos>,The teacher said that the mechanics disguised themselves .,the teacher said that the mechanics disguised ***mask*** .,1.4557227490184888e-06
646,54,embed,local,1,c,nonlocal_subj,number,banker,teachers,disguised,themselves,The banker said that the teachers disguised themselves . <eos>,The banker said that the teachers disguised themselves .,the banker said that the teachers disguised ***mask*** .,7.155183127326413e-07
647,54,embed,local,1,d,nonlocal_subj,number,teacher,bankers,disguised,themselves,The teacher said that the bankers disguised themselves . <eos>,The teacher said that the bankers disguised themselves .,the teacher said that the bankers disguised ***mask*** .,2.1258526568736387e-06
648,55,embed,local,1,a,none,none,mechanics,teachers,hated,themselves,The mechanics said that the teachers hated themselves . <eos>,The mechanics said that the teachers hated themselves .,the mechanics said that the teachers hated ***mask*** .,0.06642116468264583
649,55,embed,local,1,b,none,none,teachers,mechanics,hated,themselves,The teachers said that the mechanics hated themselves . <eos>,The teachers said that the mechanics hated themselves .,the teachers said that the mechanics hated ***mask*** .,0.06069280286736899
650,55,embed,local,1,c,none,none,bankers,teachers,hated,themselves,The bankers said that the teachers hated themselves . <eos>,The bankers said that the teachers hated themselves .,the bankers said that the teachers hated ***mask*** .,0.06799787373444856
651,55,embed,local,1,d,none,none,teachers,bankers,hated,themselves,The teachers said that the bankers hated themselves . <eos>,The teachers said that the bankers hated themselves .,the teachers said that the bankers hated ***mask*** .,0.07756028975864565
652,55,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,hated,themselves,The mechanics said that the teacher hated themselves . <eos>,The mechanics said that the teacher hated themselves .,the mechanics said that the teacher hated ***mask*** .,0.20805322023215225
653,55,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,hated,themselves,The teachers said that the mechanic hated themselves . <eos>,The teachers said that the mechanic hated themselves .,the teachers said that the mechanic hated ***mask*** .,0.23309735425005987
654,55,embed,nonlocal,0,c,local_subj,number,bankers,teacher,hated,themselves,The bankers said that the teacher hated themselves . <eos>,The bankers said that the teacher hated themselves .,the bankers said that the teacher hated ***mask*** .,0.32965961299158003
655,55,embed,nonlocal,0,d,local_subj,number,teachers,banker,hated,themselves,The teachers said that the banker hated themselves . <eos>,The teachers said that the banker hated themselves .,the teachers said that the banker hated ***mask*** .,0.31277011928702875
656,55,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,hated,themselves,The mechanic said that the teachers hated themselves . <eos>,The mechanic said that the teachers hated themselves .,the mechanic said that the teachers hated ***mask*** .,0.0817485465454421
657,55,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,hated,themselves,The teacher said that the mechanics hated themselves . <eos>,The teacher said that the mechanics hated themselves .,the teacher said that the mechanics hated ***mask*** .,0.07630955101738755
658,55,embed,local,1,c,nonlocal_subj,number,banker,teachers,hated,themselves,The banker said that the teachers hated themselves . <eos>,The banker said that the teachers hated themselves .,the banker said that the teachers hated ***mask*** .,0.07119813095831706
659,55,embed,local,1,d,nonlocal_subj,number,teacher,bankers,hated,themselves,The teacher said that the bankers hated themselves . <eos>,The teacher said that the bankers hated themselves .,the teacher said that the bankers hated ***mask*** .,0.10507217645157552
660,56,embed,local,1,a,none,none,mechanics,teachers,doubted,themselves,The mechanics said that the teachers doubted themselves . <eos>,The mechanics said that the teachers doubted themselves .,the mechanics said that the teachers doubted ***mask*** .,0.014933825592889256
661,56,embed,local,1,b,none,none,teachers,mechanics,doubted,themselves,The teachers said that the mechanics doubted themselves . <eos>,The teachers said that the mechanics doubted themselves .,the teachers said that the mechanics doubted ***mask*** .,0.01001621128817523
662,56,embed,local,1,c,none,none,bankers,teachers,doubted,themselves,The bankers said that the teachers doubted themselves . <eos>,The bankers said that the teachers doubted themselves .,the bankers said that the teachers doubted ***mask*** .,0.009654940876500004
663,56,embed,local,1,d,none,none,teachers,bankers,doubted,themselves,The teachers said that the bankers doubted themselves . <eos>,The teachers said that the bankers doubted themselves .,the teachers said that the bankers doubted ***mask*** .,0.020102441968722757
664,56,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,doubted,themselves,The mechanics said that the teacher doubted themselves . <eos>,The mechanics said that the teacher doubted themselves .,the mechanics said that the teacher doubted ***mask*** .,0.047854829433311125
665,56,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,doubted,themselves,The teachers said that the mechanic doubted themselves . <eos>,The teachers said that the mechanic doubted themselves .,the teachers said that the mechanic doubted ***mask*** .,0.03745485922433794
666,56,embed,nonlocal,0,c,local_subj,number,bankers,teacher,doubted,themselves,The bankers said that the teacher doubted themselves . <eos>,The bankers said that the teacher doubted themselves .,the bankers said that the teacher doubted ***mask*** .,0.048880651258451716
667,56,embed,nonlocal,0,d,local_subj,number,teachers,banker,doubted,themselves,The teachers said that the banker doubted themselves . <eos>,The teachers said that the banker doubted themselves .,the teachers said that the banker doubted ***mask*** .,0.06249248152796526
668,56,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,doubted,themselves,The mechanic said that the teachers doubted themselves . <eos>,The mechanic said that the teachers doubted themselves .,the mechanic said that the teachers doubted ***mask*** .,0.030946955659359923
669,56,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,doubted,themselves,The teacher said that the mechanics doubted themselves . <eos>,The teacher said that the mechanics doubted themselves .,the teacher said that the mechanics doubted ***mask*** .,0.018292361662235777
670,56,embed,local,1,c,nonlocal_subj,number,banker,teachers,doubted,themselves,The banker said that the teachers doubted themselves . <eos>,The banker said that the teachers doubted themselves .,the banker said that the teachers doubted ***mask*** .,0.010498631051630005
671,56,embed,local,1,d,nonlocal_subj,number,teacher,bankers,doubted,themselves,The teacher said that the bankers doubted themselves . <eos>,The teacher said that the bankers doubted themselves .,the teacher said that the bankers doubted ***mask*** .,0.0406826841655357
672,57,embed,local,1,a,none,none,mechanics,senators,hurt,themselves,The mechanics said that the senators hurt themselves . <eos>,The mechanics said that the senators hurt themselves .,the mechanics said that the senators hurt ***mask*** .,0.0011227979466525827
673,57,embed,local,1,b,none,none,senators,mechanics,hurt,themselves,The senators said that the mechanics hurt themselves . <eos>,The senators said that the mechanics hurt themselves .,the senators said that the mechanics hurt ***mask*** .,0.0012608986498954169
674,57,embed,local,1,c,none,none,bankers,senators,hurt,themselves,The bankers said that the senators hurt themselves . <eos>,The bankers said that the senators hurt themselves .,the bankers said that the senators hurt ***mask*** .,0.001660944773748475
675,57,embed,local,1,d,none,none,senators,bankers,hurt,themselves,The senators said that the bankers hurt themselves . <eos>,The senators said that the bankers hurt themselves .,the senators said that the bankers hurt ***mask*** .,0.0020271676085516837
676,57,embed,nonlocal,0,a,local_subj,number,mechanics,senator,hurt,themselves,The mechanics said that the senator hurt themselves . <eos>,The mechanics said that the senator hurt themselves .,the mechanics said that the senator hurt ***mask*** .,0.007257553420327872
677,57,embed,nonlocal,0,b,local_subj,number,senators,mechanic,hurt,themselves,The senators said that the mechanic hurt themselves . <eos>,The senators said that the mechanic hurt themselves .,the senators said that the mechanic hurt ***mask*** .,0.004368516588465549
678,57,embed,nonlocal,0,c,local_subj,number,bankers,senator,hurt,themselves,The bankers said that the senator hurt themselves . <eos>,The bankers said that the senator hurt themselves .,the bankers said that the senator hurt ***mask*** .,0.011066535224230503
679,57,embed,nonlocal,0,d,local_subj,number,senators,banker,hurt,themselves,The senators said that the banker hurt themselves . <eos>,The senators said that the banker hurt themselves .,the senators said that the banker hurt ***mask*** .,0.01023334123398637
680,57,embed,local,1,a,nonlocal_subj,number,mechanic,senators,hurt,themselves,The mechanic said that the senators hurt themselves . <eos>,The mechanic said that the senators hurt themselves .,the mechanic said that the senators hurt ***mask*** .,0.0018212302333947452
681,57,embed,local,1,b,nonlocal_subj,number,senator,mechanics,hurt,themselves,The senator said that the mechanics hurt themselves . <eos>,The senator said that the mechanics hurt themselves .,the senator said that the mechanics hurt ***mask*** .,0.0012645814160082455
682,57,embed,local,1,c,nonlocal_subj,number,banker,senators,hurt,themselves,The banker said that the senators hurt themselves . <eos>,The banker said that the senators hurt themselves .,the banker said that the senators hurt ***mask*** .,0.0020623987984316346
683,57,embed,local,1,d,nonlocal_subj,number,senator,bankers,hurt,themselves,The senator said that the bankers hurt themselves . <eos>,The senator said that the bankers hurt themselves .,the senator said that the bankers hurt ***mask*** .,0.005014556201085144
684,58,embed,local,1,a,none,none,mechanics,senators,injured,themselves,The mechanics said that the senators injured themselves . <eos>,The mechanics said that the senators injured themselves .,the mechanics said that the senators injured ***mask*** .,0.0007077197597777003
685,58,embed,local,1,b,none,none,senators,mechanics,injured,themselves,The senators said that the mechanics injured themselves . <eos>,The senators said that the mechanics injured themselves .,the senators said that the mechanics injured ***mask*** .,0.00033782710986071494
686,58,embed,local,1,c,none,none,bankers,senators,injured,themselves,The bankers said that the senators injured themselves . <eos>,The bankers said that the senators injured themselves .,the bankers said that the senators injured ***mask*** .,0.0002566923851689448
687,58,embed,local,1,d,none,none,senators,bankers,injured,themselves,The senators said that the bankers injured themselves . <eos>,The senators said that the bankers injured themselves .,the senators said that the bankers injured ***mask*** .,0.00017603190270219362
688,58,embed,nonlocal,0,a,local_subj,number,mechanics,senator,injured,themselves,The mechanics said that the senator injured themselves . <eos>,The mechanics said that the senator injured themselves .,the mechanics said that the senator injured ***mask*** .,0.0019187500704314264
689,58,embed,nonlocal,0,b,local_subj,number,senators,mechanic,injured,themselves,The senators said that the mechanic injured themselves . <eos>,The senators said that the mechanic injured themselves .,the senators said that the mechanic injured ***mask*** .,0.005673985175118686
690,58,embed,nonlocal,0,c,local_subj,number,bankers,senator,injured,themselves,The bankers said that the senator injured themselves . <eos>,The bankers said that the senator injured themselves .,the bankers said that the senator injured ***mask*** .,0.003879968618324698
691,58,embed,nonlocal,0,d,local_subj,number,senators,banker,injured,themselves,The senators said that the banker injured themselves . <eos>,The senators said that the banker injured themselves .,the senators said that the banker injured ***mask*** .,0.003862014339154639
692,58,embed,local,1,a,nonlocal_subj,number,mechanic,senators,injured,themselves,The mechanic said that the senators injured themselves . <eos>,The mechanic said that the senators injured themselves .,the mechanic said that the senators injured ***mask*** .,0.0006008054576902347
693,58,embed,local,1,b,nonlocal_subj,number,senator,mechanics,injured,themselves,The senator said that the mechanics injured themselves . <eos>,The senator said that the mechanics injured themselves .,the senator said that the mechanics injured ***mask*** .,0.00016664655606995362
694,58,embed,local,1,c,nonlocal_subj,number,banker,senators,injured,themselves,The banker said that the senators injured themselves . <eos>,The banker said that the senators injured themselves .,the banker said that the senators injured ***mask*** .,0.00023673430065515683
695,58,embed,local,1,d,nonlocal_subj,number,senator,bankers,injured,themselves,The senator said that the bankers injured themselves . <eos>,The senator said that the bankers injured themselves .,the senator said that the bankers injured ***mask*** .,0.00021758813884045075
696,59,embed,local,1,a,none,none,mechanics,senators,congratulated,themselves,The mechanics said that the senators congratulated themselves . <eos>,The mechanics said that the senators congratulated themselves .,the mechanics said that the senators congratulated ***mask*** .,0.004240401548634753
697,59,embed,local,1,b,none,none,senators,mechanics,congratulated,themselves,The senators said that the mechanics congratulated themselves . <eos>,The senators said that the mechanics congratulated themselves .,the senators said that the mechanics congratulated ***mask*** .,0.0030424800546233048
698,59,embed,local,1,c,none,none,bankers,senators,congratulated,themselves,The bankers said that the senators congratulated themselves . <eos>,The bankers said that the senators congratulated themselves .,the bankers said that the senators congratulated ***mask*** .,0.004934530272172818
699,59,embed,local,1,d,none,none,senators,bankers,congratulated,themselves,The senators said that the bankers congratulated themselves . <eos>,The senators said that the bankers congratulated themselves .,the senators said that the bankers congratulated ***mask*** .,0.005785373057170452
700,59,embed,nonlocal,0,a,local_subj,number,mechanics,senator,congratulated,themselves,The mechanics said that the senator congratulated themselves . <eos>,The mechanics said that the senator congratulated themselves .,the mechanics said that the senator congratulated ***mask*** .,0.009224962994196114
701,59,embed,nonlocal,0,b,local_subj,number,senators,mechanic,congratulated,themselves,The senators said that the mechanic congratulated themselves . <eos>,The senators said that the mechanic congratulated themselves .,the senators said that the mechanic congratulated ***mask*** .,0.007378437374595882
702,59,embed,nonlocal,0,c,local_subj,number,bankers,senator,congratulated,themselves,The bankers said that the senator congratulated themselves . <eos>,The bankers said that the senator congratulated themselves .,the bankers said that the senator congratulated ***mask*** .,0.01304097632014417
703,59,embed,nonlocal,0,d,local_subj,number,senators,banker,congratulated,themselves,The senators said that the banker congratulated themselves . <eos>,The senators said that the banker congratulated themselves .,the senators said that the banker congratulated ***mask*** .,0.0095923189143499
704,59,embed,local,1,a,nonlocal_subj,number,mechanic,senators,congratulated,themselves,The mechanic said that the senators congratulated themselves . <eos>,The mechanic said that the senators congratulated themselves .,the mechanic said that the senators congratulated ***mask*** .,0.007597241646325612
705,59,embed,local,1,b,nonlocal_subj,number,senator,mechanics,congratulated,themselves,The senator said that the mechanics congratulated themselves . <eos>,The senator said that the mechanics congratulated themselves .,the senator said that the mechanics congratulated ***mask*** .,0.002993494010228668
706,59,embed,local,1,c,nonlocal_subj,number,banker,senators,congratulated,themselves,The banker said that the senators congratulated themselves . <eos>,The banker said that the senators congratulated themselves .,the banker said that the senators congratulated ***mask*** .,0.00748769932825827
707,59,embed,local,1,d,nonlocal_subj,number,senator,bankers,congratulated,themselves,The senator said that the bankers congratulated themselves . <eos>,The senator said that the bankers congratulated themselves .,the senator said that the bankers congratulated ***mask*** .,0.0077121919987265435
708,60,embed,local,1,a,none,none,mechanics,senators,embarrassed,themselves,The mechanics said that the senators embarrassed themselves . <eos>,The mechanics said that the senators embarrassed themselves .,the mechanics said that the senators embarrassed ***mask*** .,0.0016347303876142372
709,60,embed,local,1,b,none,none,senators,mechanics,embarrassed,themselves,The senators said that the mechanics embarrassed themselves . <eos>,The senators said that the mechanics embarrassed themselves .,the senators said that the mechanics embarrassed ***mask*** .,0.001131144485762282
710,60,embed,local,1,c,none,none,bankers,senators,embarrassed,themselves,The bankers said that the senators embarrassed themselves . <eos>,The bankers said that the senators embarrassed themselves .,the bankers said that the senators embarrassed ***mask*** .,0.0009278081294896578
711,60,embed,local,1,d,none,none,senators,bankers,embarrassed,themselves,The senators said that the bankers embarrassed themselves . <eos>,The senators said that the bankers embarrassed themselves .,the senators said that the bankers embarrassed ***mask*** .,0.0009655651723859852
712,60,embed,nonlocal,0,a,local_subj,number,mechanics,senator,embarrassed,themselves,The mechanics said that the senator embarrassed themselves . <eos>,The mechanics said that the senator embarrassed themselves .,the mechanics said that the senator embarrassed ***mask*** .,0.0022387295915918845
713,60,embed,nonlocal,0,b,local_subj,number,senators,mechanic,embarrassed,themselves,The senators said that the mechanic embarrassed themselves . <eos>,The senators said that the mechanic embarrassed themselves .,the senators said that the mechanic embarrassed ***mask*** .,0.002876015253299905
714,60,embed,nonlocal,0,c,local_subj,number,bankers,senator,embarrassed,themselves,The bankers said that the senator embarrassed themselves . <eos>,The bankers said that the senator embarrassed themselves .,the bankers said that the senator embarrassed ***mask*** .,0.0024723260638355297
715,60,embed,nonlocal,0,d,local_subj,number,senators,banker,embarrassed,themselves,The senators said that the banker embarrassed themselves . <eos>,The senators said that the banker embarrassed themselves .,the senators said that the banker embarrassed ***mask*** .,0.003320588385915801
716,60,embed,local,1,a,nonlocal_subj,number,mechanic,senators,embarrassed,themselves,The mechanic said that the senators embarrassed themselves . <eos>,The mechanic said that the senators embarrassed themselves .,the mechanic said that the senators embarrassed ***mask*** .,0.0026110814870963558
717,60,embed,local,1,b,nonlocal_subj,number,senator,mechanics,embarrassed,themselves,The senator said that the mechanics embarrassed themselves . <eos>,The senator said that the mechanics embarrassed themselves .,the senator said that the mechanics embarrassed ***mask*** .,0.0015668029100783173
718,60,embed,local,1,c,nonlocal_subj,number,banker,senators,embarrassed,themselves,The banker said that the senators embarrassed themselves . <eos>,The banker said that the senators embarrassed themselves .,the banker said that the senators embarrassed ***mask*** .,0.001870526518788832
719,60,embed,local,1,d,nonlocal_subj,number,senator,bankers,embarrassed,themselves,The senator said that the bankers embarrassed themselves . <eos>,The senator said that the bankers embarrassed themselves .,the senator said that the bankers embarrassed ***mask*** .,0.003946743842472984
720,61,embed,local,1,a,none,none,mechanics,senators,disguised,themselves,The mechanics said that the senators disguised themselves . <eos>,The mechanics said that the senators disguised themselves .,the mechanics said that the senators disguised ***mask*** .,1.6079057187055794e-07
721,61,embed,local,1,b,none,none,senators,mechanics,disguised,themselves,The senators said that the mechanics disguised themselves . <eos>,The senators said that the mechanics disguised themselves .,the senators said that the mechanics disguised ***mask*** .,2.0623995343006993e-07
722,61,embed,local,1,c,none,none,bankers,senators,disguised,themselves,The bankers said that the senators disguised themselves . <eos>,The bankers said that the senators disguised themselves .,the bankers said that the senators disguised ***mask*** .,1.381608964682099e-07
723,61,embed,local,1,d,none,none,senators,bankers,disguised,themselves,The senators said that the bankers disguised themselves . <eos>,The senators said that the bankers disguised themselves .,the senators said that the bankers disguised ***mask*** .,1.9332885345259908e-07
724,61,embed,nonlocal,0,a,local_subj,number,mechanics,senator,disguised,themselves,The mechanics said that the senator disguised themselves . <eos>,The mechanics said that the senator disguised themselves .,the mechanics said that the senator disguised ***mask*** .,2.0577328743753675e-05
725,61,embed,nonlocal,0,b,local_subj,number,senators,mechanic,disguised,themselves,The senators said that the mechanic disguised themselves . <eos>,The senators said that the mechanic disguised themselves .,the senators said that the mechanic disguised ***mask*** .,2.5066306265254145e-05
726,61,embed,nonlocal,0,c,local_subj,number,bankers,senator,disguised,themselves,The bankers said that the senator disguised themselves . <eos>,The bankers said that the senator disguised themselves .,the bankers said that the senator disguised ***mask*** .,3.73831646695001e-05
727,61,embed,nonlocal,0,d,local_subj,number,senators,banker,disguised,themselves,The senators said that the banker disguised themselves . <eos>,The senators said that the banker disguised themselves .,the senators said that the banker disguised ***mask*** .,2.5916924088482662e-05
728,61,embed,local,1,a,nonlocal_subj,number,mechanic,senators,disguised,themselves,The mechanic said that the senators disguised themselves . <eos>,The mechanic said that the senators disguised themselves .,the mechanic said that the senators disguised ***mask*** .,2.633116402208316e-07
729,61,embed,local,1,b,nonlocal_subj,number,senator,mechanics,disguised,themselves,The senator said that the mechanics disguised themselves . <eos>,The senator said that the mechanics disguised themselves .,the senator said that the mechanics disguised ***mask*** .,2.356742975195506e-07
730,61,embed,local,1,c,nonlocal_subj,number,banker,senators,disguised,themselves,The banker said that the senators disguised themselves . <eos>,The banker said that the senators disguised themselves .,the banker said that the senators disguised ***mask*** .,8.690146684690006e-08
731,61,embed,local,1,d,nonlocal_subj,number,senator,bankers,disguised,themselves,The senator said that the bankers disguised themselves . <eos>,The senator said that the bankers disguised themselves .,the senator said that the bankers disguised ***mask*** .,3.3399450577214843e-07
732,62,embed,local,1,a,none,none,mechanics,senators,hated,themselves,The mechanics said that the senators hated themselves . <eos>,The mechanics said that the senators hated themselves .,the mechanics said that the senators hated ***mask*** .,0.09421103856373632
733,62,embed,local,1,b,none,none,senators,mechanics,hated,themselves,The senators said that the mechanics hated themselves . <eos>,The senators said that the mechanics hated themselves .,the senators said that the mechanics hated ***mask*** .,0.07249603986708636
734,62,embed,local,1,c,none,none,bankers,senators,hated,themselves,The bankers said that the senators hated themselves . <eos>,The bankers said that the senators hated themselves .,the bankers said that the senators hated ***mask*** .,0.07320045097504099
735,62,embed,local,1,d,none,none,senators,bankers,hated,themselves,The senators said that the bankers hated themselves . <eos>,The senators said that the bankers hated themselves .,the senators said that the bankers hated ***mask*** .,0.08354603553040683
736,62,embed,nonlocal,0,a,local_subj,number,mechanics,senator,hated,themselves,The mechanics said that the senator hated themselves . <eos>,The mechanics said that the senator hated themselves .,the mechanics said that the senator hated ***mask*** .,0.24248338370368855
737,62,embed,nonlocal,0,b,local_subj,number,senators,mechanic,hated,themselves,The senators said that the mechanic hated themselves . <eos>,The senators said that the mechanic hated themselves .,the senators said that the mechanic hated ***mask*** .,0.27300129775829096
738,62,embed,nonlocal,0,c,local_subj,number,bankers,senator,hated,themselves,The bankers said that the senator hated themselves . <eos>,The bankers said that the senator hated themselves .,the bankers said that the senator hated ***mask*** .,0.2911567115827539
739,62,embed,nonlocal,0,d,local_subj,number,senators,banker,hated,themselves,The senators said that the banker hated themselves . <eos>,The senators said that the banker hated themselves .,the senators said that the banker hated ***mask*** .,0.25936556199884087
740,62,embed,local,1,a,nonlocal_subj,number,mechanic,senators,hated,themselves,The mechanic said that the senators hated themselves . <eos>,The mechanic said that the senators hated themselves .,the mechanic said that the senators hated ***mask*** .,0.10769490677082218
741,62,embed,local,1,b,nonlocal_subj,number,senator,mechanics,hated,themselves,The senator said that the mechanics hated themselves . <eos>,The senator said that the mechanics hated themselves .,the senator said that the mechanics hated ***mask*** .,0.048997933068673005
742,62,embed,local,1,c,nonlocal_subj,number,banker,senators,hated,themselves,The banker said that the senators hated themselves . <eos>,The banker said that the senators hated themselves .,the banker said that the senators hated ***mask*** .,0.08290728823235816
743,62,embed,local,1,d,nonlocal_subj,number,senator,bankers,hated,themselves,The senator said that the bankers hated themselves . <eos>,The senator said that the bankers hated themselves .,the senator said that the bankers hated ***mask*** .,0.10446985469153675
744,63,embed,local,1,a,none,none,mechanics,senators,doubted,themselves,The mechanics said that the senators doubted themselves . <eos>,The mechanics said that the senators doubted themselves .,the mechanics said that the senators doubted ***mask*** .,0.03339734013014511
745,63,embed,local,1,b,none,none,senators,mechanics,doubted,themselves,The senators said that the mechanics doubted themselves . <eos>,The senators said that the mechanics doubted themselves .,the senators said that the mechanics doubted ***mask*** .,0.03110705341584522
746,63,embed,local,1,c,none,none,bankers,senators,doubted,themselves,The bankers said that the senators doubted themselves . <eos>,The bankers said that the senators doubted themselves .,the bankers said that the senators doubted ***mask*** .,0.023047411709159523
747,63,embed,local,1,d,none,none,senators,bankers,doubted,themselves,The senators said that the bankers doubted themselves . <eos>,The senators said that the bankers doubted themselves .,the senators said that the bankers doubted ***mask*** .,0.02758245276061416
748,63,embed,nonlocal,0,a,local_subj,number,mechanics,senator,doubted,themselves,The mechanics said that the senator doubted themselves . <eos>,The mechanics said that the senator doubted themselves .,the mechanics said that the senator doubted ***mask*** .,0.06132541796340592
749,63,embed,nonlocal,0,b,local_subj,number,senators,mechanic,doubted,themselves,The senators said that the mechanic doubted themselves . <eos>,The senators said that the mechanic doubted themselves .,the senators said that the mechanic doubted ***mask*** .,0.0618338675263524
750,63,embed,nonlocal,0,c,local_subj,number,bankers,senator,doubted,themselves,The bankers said that the senator doubted themselves . <eos>,The bankers said that the senator doubted themselves .,the bankers said that the senator doubted ***mask*** .,0.08220442670999663
751,63,embed,nonlocal,0,d,local_subj,number,senators,banker,doubted,themselves,The senators said that the banker doubted themselves . <eos>,The senators said that the banker doubted themselves .,the senators said that the banker doubted ***mask*** .,0.05299388922823441
752,63,embed,local,1,a,nonlocal_subj,number,mechanic,senators,doubted,themselves,The mechanic said that the senators doubted themselves . <eos>,The mechanic said that the senators doubted themselves .,the mechanic said that the senators doubted ***mask*** .,0.05430540411769425
753,63,embed,local,1,b,nonlocal_subj,number,senator,mechanics,doubted,themselves,The senator said that the mechanics doubted themselves . <eos>,The senator said that the mechanics doubted themselves .,the senator said that the mechanics doubted ***mask*** .,0.030751540960019787
754,63,embed,local,1,c,nonlocal_subj,number,banker,senators,doubted,themselves,The banker said that the senators doubted themselves . <eos>,The banker said that the senators doubted themselves .,the banker said that the senators doubted ***mask*** .,0.02732491374694017
755,63,embed,local,1,d,nonlocal_subj,number,senator,bankers,doubted,themselves,The senator said that the bankers doubted themselves . <eos>,The senator said that the bankers doubted themselves .,the senator said that the bankers doubted ***mask*** .,0.06142948644319624
756,64,embed,local,1,a,none,none,mechanics,consultants,hurt,themselves,The mechanics said that the consultants hurt themselves . <eos>,The mechanics said that the consultants hurt themselves .,the mechanics said that the consultants hurt ***mask*** .,0.00026847635194573994
757,64,embed,local,1,b,none,none,consultants,mechanics,hurt,themselves,The consultants said that the mechanics hurt themselves . <eos>,The consultants said that the mechanics hurt themselves .,the consultants said that the mechanics hurt ***mask*** .,0.0003065473897771455
758,64,embed,local,1,c,none,none,bankers,consultants,hurt,themselves,The bankers said that the consultants hurt themselves . <eos>,The bankers said that the consultants hurt themselves .,the bankers said that the consultants hurt ***mask*** .,0.0005451661180652936
759,64,embed,local,1,d,none,none,consultants,bankers,hurt,themselves,The consultants said that the bankers hurt themselves . <eos>,The consultants said that the bankers hurt themselves .,the consultants said that the bankers hurt ***mask*** .,0.0013305070734250255
760,64,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,hurt,themselves,The mechanics said that the consultant hurt themselves . <eos>,The mechanics said that the consultant hurt themselves .,the mechanics said that the consultant hurt ***mask*** .,0.0031446853651346997
761,64,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,hurt,themselves,The consultants said that the mechanic hurt themselves . <eos>,The consultants said that the mechanic hurt themselves .,the consultants said that the mechanic hurt ***mask*** .,0.0046814282650536115
762,64,embed,nonlocal,0,c,local_subj,number,bankers,consultant,hurt,themselves,The bankers said that the consultant hurt themselves . <eos>,The bankers said that the consultant hurt themselves .,the bankers said that the consultant hurt ***mask*** .,0.00701867475430078
