item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos
57,simple,local,no-c-command,0,b,male,head,number,actor,boys,dedicated,them,The actor near the boys dedicated them . <eos>,The actor near the boys dedicated them .
57,simple,local,no-c-command,0,a,female,head,number,girl,wives,dedicated,them,The girl near the wives dedicated them . <eos>,The girl near the wives dedicated them .
57,simple,local,no-c-command,0,b,female,head,number,wife,girls,dedicated,them,The wife near the girls dedicated them . <eos>,The wife near the girls dedicated them .
57,simple,local,c-command,1,a,male,distractor,number,boys,actor,dedicated,them,The boys near the actor dedicated them . <eos>,The boys near the actor dedicated them .
57,simple,local,c-command,1,b,male,distractor,number,actors,boy,dedicated,them,The actors near the boy dedicated them . <eos>,The actors near the boy dedicated them .
57,simple,local,c-command,1,a,female,distractor,number,girls,wife,dedicated,them,The girls near the wife dedicated them . <eos>,The girls near the wife dedicated them .
57,simple,local,c-command,1,b,female,distractor,number,wives,girl,dedicated,them,The wives near the girl dedicated them . <eos>,The wives near the girl dedicated them .
58,simple,local,c-command,1,a,male,none,none,boys,actors,declared,them,The boys near the actors declared them . <eos>,The boys near the actors declared them .
58,simple,local,c-command,1,b,male,none,none,actors,boys,declared,them,The actors near the boys declared them . <eos>,The actors near the boys declared them .
58,simple,local,c-command,1,a,female,none,none,girls,wives,declared,them,The girls near the wives declared them . <eos>,The girls near the wives declared them .
58,simple,local,c-command,1,b,female,none,none,wives,girls,declared,them,The wives near the girls declared them . <eos>,The wives near the girls declared them .
58,simple,local,no-c-command,0,a,male,head,number,boy,actors,declared,them,The boy near the actors declared them . <eos>,The boy near the actors declared them .
58,simple,local,no-c-command,0,b,male,head,number,actor,boys,declared,them,The actor near the boys declared them . <eos>,The actor near the boys declared them .
58,simple,local,no-c-command,0,a,female,head,number,girl,wives,declared,them,The girl near the wives declared them . <eos>,The girl near the wives declared them .
58,simple,local,no-c-command,0,b,female,head,number,wife,girls,declared,them,The wife near the girls declared them . <eos>,The wife near the girls declared them .
58,simple,local,c-command,1,a,male,distractor,number,boys,actor,declared,them,The boys near the actor declared them . <eos>,The boys near the actor declared them .
58,simple,local,c-command,1,b,male,distractor,number,actors,boy,declared,them,The actors near the boy declared them . <eos>,The actors near the boy declared them .
58,simple,local,c-command,1,a,female,distractor,number,girls,wife,declared,them,The girls near the wife declared them . <eos>,The girls near the wife declared them .
58,simple,local,c-command,1,b,female,distractor,number,wives,girl,declared,them,The wives near the girl declared them . <eos>,The wives near the girl declared them .
59,simple,local,c-command,1,a,male,none,none,boys,actors,proved,them,The boys near the actors proved them . <eos>,The boys near the actors proved them .
59,simple,local,c-command,1,b,male,none,none,actors,boys,proved,them,The actors near the boys proved them . <eos>,The actors near the boys proved them .
59,simple,local,c-command,1,a,female,none,none,girls,wives,proved,them,The girls near the wives proved them . <eos>,The girls near the wives proved them .
59,simple,local,c-command,1,b,female,none,none,wives,girls,proved,them,The wives near the girls proved them . <eos>,The wives near the girls proved them .
59,simple,local,no-c-command,0,a,male,head,number,boy,actors,proved,them,The boy near the actors proved them . <eos>,The boy near the actors proved them .
59,simple,local,no-c-command,0,b,male,head,number,actor,boys,proved,them,The actor near the boys proved them . <eos>,The actor near the boys proved them .
59,simple,local,no-c-command,0,a,female,head,number,girl,wives,proved,them,The girl near the wives proved them . <eos>,The girl near the wives proved them .
59,simple,local,no-c-command,0,b,female,head,number,wife,girls,proved,them,The wife near the girls proved them . <eos>,The wife near the girls proved them .
59,simple,local,c-command,1,a,male,distractor,number,boys,actor,proved,them,The boys near the actor proved them . <eos>,The boys near the actor proved them .
59,simple,local,c-command,1,b,male,distractor,number,actors,boy,proved,them,The actors near the boy proved them . <eos>,The actors near the boy proved them .
59,simple,local,c-command,1,a,female,distractor,number,girls,wife,proved,them,The girls near the wife proved them . <eos>,The girls near the wife proved them .
59,simple,local,c-command,1,b,female,distractor,number,wives,girl,proved,them,The wives near the girl proved them . <eos>,The wives near the girl proved them .
60,simple,local,c-command,1,a,male,none,none,boys,actors,shot,them,The boys near the actors shot them . <eos>,The boys near the actors shot them .
60,simple,local,c-command,1,b,male,none,none,actors,boys,shot,them,The actors near the boys shot them . <eos>,The actors near the boys shot them .
60,simple,local,c-command,1,a,female,none,none,girls,wives,shot,them,The girls near the wives shot them . <eos>,The girls near the wives shot them .
60,simple,local,c-command,1,b,female,none,none,wives,girls,shot,them,The wives near the girls shot them . <eos>,The wives near the girls shot them .
60,simple,local,no-c-command,0,a,male,head,number,boy,actors,shot,them,The boy near the actors shot them . <eos>,The boy near the actors shot them .
60,simple,local,no-c-command,0,b,male,head,number,actor,boys,shot,them,The actor near the boys shot them . <eos>,The actor near the boys shot them .
60,simple,local,no-c-command,0,a,female,head,number,girl,wives,shot,them,The girl near the wives shot them . <eos>,The girl near the wives shot them .
60,simple,local,no-c-command,0,b,female,head,number,wife,girls,shot,them,The wife near the girls shot them . <eos>,The wife near the girls shot them .
60,simple,local,c-command,1,a,male,distractor,number,boys,actor,shot,them,The boys near the actor shot them . <eos>,The boys near the actor shot them .
60,simple,local,c-command,1,b,male,distractor,number,actors,boy,shot,them,The actors near the boy shot them . <eos>,The actors near the boy shot them .
60,simple,local,c-command,1,a,female,distractor,number,girls,wife,shot,them,The girls near the wife shot them . <eos>,The girls near the wife shot them .
60,simple,local,c-command,1,b,female,distractor,number,wives,girl,shot,them,The wives near the girl shot them . <eos>,The wives near the girl shot them .
61,simple,local,c-command,1,a,male,none,none,boys,husbands,saw,them,The boys near the husbands saw them . <eos>,The boys near the husbands saw them .
61,simple,local,c-command,1,b,male,none,none,husbands,boys,saw,them,The husbands near the boys saw them . <eos>,The husbands near the boys saw them .
61,simple,local,c-command,1,a,female,none,none,girls,wives,saw,them,The girls near the wives saw them . <eos>,The girls near the wives saw them .
61,simple,local,c-command,1,b,female,none,none,wives,girls,saw,them,The wives near the girls saw them . <eos>,The wives near the girls saw them .
61,simple,local,c-command,1,a,male,head,number,boy,husbands,saw,them,The boy near the husbands saw them . <eos>,The boy near the husbands saw them .
61,simple,local,c-command,1,b,male,head,number,husband,boys,saw,them,The husband near the boys saw them . <eos>,The husband near the boys saw them .
61,simple,local,c-command,1,a,female,head,number,girl,wives,saw,them,The girl near the wives saw them . <eos>,The girl near the wives saw them .
61,simple,local,c-command,1,b,female,head,number,wife,girls,saw,them,The wife near the girls saw them . <eos>,The wife near the girls saw them .
61,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,saw,them,The boys near the husband saw them . <eos>,The boys near the husband saw them .
61,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,saw,them,The husbands near the boy saw them . <eos>,The husbands near the boy saw them .
61,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,saw,them,The girls near the wife saw them . <eos>,The girls near the wife saw them .
61,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,saw,them,The wives near the girl saw them . <eos>,The wives near the girl saw them .
62,simple,local,c-command,1,a,male,none,none,boys,husbands,established,them,The boys near the husbands established them . <eos>,The boys near the husbands established them .
62,simple,local,c-command,1,b,male,none,none,husbands,boys,established,them,The husbands near the boys established them . <eos>,The husbands near the boys established them .
62,simple,local,c-command,1,a,female,none,none,girls,wives,established,them,The girls near the wives established them . <eos>,The girls near the wives established them .
62,simple,local,c-command,1,b,female,none,none,wives,girls,established,them,The wives near the girls established them . <eos>,The wives near the girls established them .
62,simple,local,c-command,1,a,male,head,number,boy,husbands,established,them,The boy near the husbands established them . <eos>,The boy near the husbands established them .
62,simple,local,c-command,1,b,male,head,number,husband,boys,established,them,The husband near the boys established them . <eos>,The husband near the boys established them .
62,simple,local,c-command,1,a,female,head,number,girl,wives,established,them,The girl near the wives established them . <eos>,The girl near the wives established them .
62,simple,local,c-command,1,b,female,head,number,wife,girls,established,them,The wife near the girls established them . <eos>,The wife near the girls established them .
62,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,established,them,The boys near the husband established them . <eos>,The boys near the husband established them .
62,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,established,them,The husbands near the boy established them . <eos>,The husbands near the boy established them .
62,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,established,them,The girls near the wife established them . <eos>,The girls near the wife established them .
62,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,established,them,The wives near the girl established them . <eos>,The wives near the girl established them .
63,simple,local,c-command,1,a,male,none,none,boys,husbands,devoted,them,The boys near the husbands devoted them . <eos>,The boys near the husbands devoted them .
63,simple,local,c-command,1,b,male,none,none,husbands,boys,devoted,them,The husbands near the boys devoted them . <eos>,The husbands near the boys devoted them .
63,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,them,The girls near the wives devoted them . <eos>,The girls near the wives devoted them .
63,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,them,The wives near the girls devoted them . <eos>,The wives near the girls devoted them .
63,simple,local,c-command,1,a,male,head,number,boy,husbands,devoted,them,The boy near the husbands devoted them . <eos>,The boy near the husbands devoted them .
63,simple,local,c-command,1,b,male,head,number,husband,boys,devoted,them,The husband near the boys devoted them . <eos>,The husband near the boys devoted them .
63,simple,local,c-command,1,a,female,head,number,girl,wives,devoted,them,The girl near the wives devoted them . <eos>,The girl near the wives devoted them .
63,simple,local,c-command,1,b,female,head,number,wife,girls,devoted,them,The wife near the girls devoted them . <eos>,The wife near the girls devoted them .
63,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,devoted,them,The boys near the husband devoted them . <eos>,The boys near the husband devoted them .
63,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,devoted,them,The husbands near the boy devoted them . <eos>,The husbands near the boy devoted them .
63,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,devoted,them,The girls near the wife devoted them . <eos>,The girls near the wife devoted them .
63,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,devoted,them,The wives near the girl devoted them . <eos>,The wives near the girl devoted them .
64,simple,local,c-command,1,a,male,none,none,boys,husbands,considered,them,The boys near the husbands considered them . <eos>,The boys near the husbands considered them .
64,simple,local,c-command,1,b,male,none,none,husbands,boys,considered,them,The husbands near the boys considered them . <eos>,The husbands near the boys considered them .
64,simple,local,c-command,1,a,female,none,none,girls,wives,considered,them,The girls near the wives considered them . <eos>,The girls near the wives considered them .
64,simple,local,c-command,1,b,female,none,none,wives,girls,considered,them,The wives near the girls considered them . <eos>,The wives near the girls considered them .
64,simple,local,c-command,1,a,male,head,number,boy,husbands,considered,them,The boy near the husbands considered them . <eos>,The boy near the husbands considered them .
64,simple,local,c-command,1,b,male,head,number,husband,boys,considered,them,The husband near the boys considered them . <eos>,The husband near the boys considered them .
64,simple,local,c-command,1,a,female,head,number,girl,wives,considered,them,The girl near the wives considered them . <eos>,The girl near the wives considered them .
64,simple,local,c-command,1,b,female,head,number,wife,girls,considered,them,The wife near the girls considered them . <eos>,The wife near the girls considered them .
64,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,considered,them,The boys near the husband considered them . <eos>,The boys near the husband considered them .
64,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,considered,them,The husbands near the boy considered them . <eos>,The husbands near the boy considered them .
64,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,considered,them,The girls near the wife considered them . <eos>,The girls near the wife considered them .
64,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,considered,them,The wives near the girl considered them . <eos>,The wives near the girl considered them .
65,simple,local,c-command,1,a,male,none,none,boys,husbands,identified,them,The boys near the husbands identified them . <eos>,The boys near the husbands identified them .
65,simple,local,c-command,1,b,male,none,none,husbands,boys,identified,them,The husbands near the boys identified them . <eos>,The husbands near the boys identified them .
65,simple,local,c-command,1,a,female,none,none,girls,wives,identified,them,The girls near the wives identified them . <eos>,The girls near the wives identified them .
65,simple,local,c-command,1,b,female,none,none,wives,girls,identified,them,The wives near the girls identified them . <eos>,The wives near the girls identified them .
65,simple,local,c-command,1,a,male,head,number,boy,husbands,identified,them,The boy near the husbands identified them . <eos>,The boy near the husbands identified them .
65,simple,local,c-command,1,b,male,head,number,husband,boys,identified,them,The husband near the boys identified them . <eos>,The husband near the boys identified them .
65,simple,local,c-command,1,a,female,head,number,girl,wives,identified,them,The girl near the wives identified them . <eos>,The girl near the wives identified them .
65,simple,local,c-command,1,b,female,head,number,wife,girls,identified,them,The wife near the girls identified them . <eos>,The wife near the girls identified them .
65,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,identified,them,The boys near the husband identified them . <eos>,The boys near the husband identified them .
65,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,identified,them,The husbands near the boy identified them . <eos>,The husbands near the boy identified them .
65,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,identified,them,The girls near the wife identified them . <eos>,The girls near the wife identified them .
65,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,identified,them,The wives near the girl identified them . <eos>,The wives near the girl identified them .
66,simple,local,c-command,1,a,male,none,none,boys,husbands,made,them,The boys near the husbands made them . <eos>,The boys near the husbands made them .
66,simple,local,c-command,1,b,male,none,none,husbands,boys,made,them,The husbands near the boys made them . <eos>,The husbands near the boys made them .
66,simple,local,c-command,1,a,female,none,none,girls,wives,made,them,The girls near the wives made them . <eos>,The girls near the wives made them .
66,simple,local,c-command,1,b,female,none,none,wives,girls,made,them,The wives near the girls made them . <eos>,The wives near the girls made them .
66,simple,local,c-command,1,a,male,head,number,boy,husbands,made,them,The boy near the husbands made them . <eos>,The boy near the husbands made them .
66,simple,local,c-command,1,b,male,head,number,husband,boys,made,them,The husband near the boys made them . <eos>,The husband near the boys made them .
66,simple,local,c-command,1,a,female,head,number,girl,wives,made,them,The girl near the wives made them . <eos>,The girl near the wives made them .
66,simple,local,c-command,1,b,female,head,number,wife,girls,made,them,The wife near the girls made them . <eos>,The wife near the girls made them .
66,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,made,them,The boys near the husband made them . <eos>,The boys near the husband made them .
66,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,made,them,The husbands near the boy made them . <eos>,The husbands near the boy made them .
66,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,made,them,The girls near the wife made them . <eos>,The girls near the wife made them .
66,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,made,them,The wives near the girl made them . <eos>,The wives near the girl made them .
67,simple,local,c-command,1,a,male,none,none,boys,husbands,found,them,The boys near the husbands found them . <eos>,The boys near the husbands found them .
67,simple,local,c-command,1,b,male,none,none,husbands,boys,found,them,The husbands near the boys found them . <eos>,The husbands near the boys found them .
67,simple,local,c-command,1,a,female,none,none,girls,wives,found,them,The girls near the wives found them . <eos>,The girls near the wives found them .
67,simple,local,c-command,1,b,female,none,none,wives,girls,found,them,The wives near the girls found them . <eos>,The wives near the girls found them .
67,simple,local,c-command,1,a,male,head,number,boy,husbands,found,them,The boy near the husbands found them . <eos>,The boy near the husbands found them .
67,simple,local,c-command,1,b,male,head,number,husband,boys,found,them,The husband near the boys found them . <eos>,The husband near the boys found them .
67,simple,local,c-command,1,a,female,head,number,girl,wives,found,them,The girl near the wives found them . <eos>,The girl near the wives found them .
67,simple,local,c-command,1,b,female,head,number,wife,girls,found,them,The wife near the girls found them . <eos>,The wife near the girls found them .
67,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,found,them,The boys near the husband found them . <eos>,The boys near the husband found them .
67,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,found,them,The husbands near the boy found them . <eos>,The husbands near the boy found them .
67,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,found,them,The girls near the wife found them . <eos>,The girls near the wife found them .
67,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,found,them,The wives near the girl found them . <eos>,The wives near the girl found them .
68,simple,local,c-command,1,a,male,none,none,boys,husbands,distinguished,them,The boys near the husbands distinguished them . <eos>,The boys near the husbands distinguished them .
68,simple,local,c-command,1,b,male,none,none,husbands,boys,distinguished,them,The husbands near the boys distinguished them . <eos>,The husbands near the boys distinguished them .
68,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,them,The girls near the wives distinguished them . <eos>,The girls near the wives distinguished them .
68,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,them,The wives near the girls distinguished them . <eos>,The wives near the girls distinguished them .
68,simple,local,c-command,1,a,male,head,number,boy,husbands,distinguished,them,The boy near the husbands distinguished them . <eos>,The boy near the husbands distinguished them .
68,simple,local,c-command,1,b,male,head,number,husband,boys,distinguished,them,The husband near the boys distinguished them . <eos>,The husband near the boys distinguished them .
68,simple,local,c-command,1,a,female,head,number,girl,wives,distinguished,them,The girl near the wives distinguished them . <eos>,The girl near the wives distinguished them .
68,simple,local,c-command,1,b,female,head,number,wife,girls,distinguished,them,The wife near the girls distinguished them . <eos>,The wife near the girls distinguished them .
68,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,distinguished,them,The boys near the husband distinguished them . <eos>,The boys near the husband distinguished them .
68,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,distinguished,them,The husbands near the boy distinguished them . <eos>,The husbands near the boy distinguished them .
68,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,distinguished,them,The girls near the wife distinguished them . <eos>,The girls near the wife distinguished them .
68,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,distinguished,them,The wives near the girl distinguished them . <eos>,The wives near the girl distinguished them .
69,simple,local,c-command,1,a,male,none,none,boys,husbands,taught,them,The boys near the husbands taught them . <eos>,The boys near the husbands taught them .
69,simple,local,c-command,1,b,male,none,none,husbands,boys,taught,them,The husbands near the boys taught them . <eos>,The husbands near the boys taught them .
69,simple,local,c-command,1,a,female,none,none,girls,wives,taught,them,The girls near the wives taught them . <eos>,The girls near the wives taught them .
69,simple,local,c-command,1,b,female,none,none,wives,girls,taught,them,The wives near the girls taught them . <eos>,The wives near the girls taught them .
69,simple,local,c-command,1,a,male,head,number,boy,husbands,taught,them,The boy near the husbands taught them . <eos>,The boy near the husbands taught them .
69,simple,local,c-command,1,b,male,head,number,husband,boys,taught,them,The husband near the boys taught them . <eos>,The husband near the boys taught them .
69,simple,local,c-command,1,a,female,head,number,girl,wives,taught,them,The girl near the wives taught them . <eos>,The girl near the wives taught them .
69,simple,local,c-command,1,b,female,head,number,wife,girls,taught,them,The wife near the girls taught them . <eos>,The wife near the girls taught them .
69,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,taught,them,The boys near the husband taught them . <eos>,The boys near the husband taught them .
69,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,taught,them,The husbands near the boy taught them . <eos>,The husbands near the boy taught them .
69,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,taught,them,The girls near the wife taught them . <eos>,The girls near the wife taught them .
69,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,taught,them,The wives near the girl taught them . <eos>,The wives near the girl taught them .
70,simple,local,c-command,1,a,male,none,none,boys,husbands,killed,them,The boys near the husbands killed them . <eos>,The boys near the husbands killed them .
70,simple,local,c-command,1,b,male,none,none,husbands,boys,killed,them,The husbands near the boys killed them . <eos>,The husbands near the boys killed them .
70,simple,local,c-command,1,a,female,none,none,girls,wives,killed,them,The girls near the wives killed them . <eos>,The girls near the wives killed them .
70,simple,local,c-command,1,b,female,none,none,wives,girls,killed,them,The wives near the girls killed them . <eos>,The wives near the girls killed them .
70,simple,local,c-command,1,a,male,head,number,boy,husbands,killed,them,The boy near the husbands killed them . <eos>,The boy near the husbands killed them .
70,simple,local,c-command,1,b,male,head,number,husband,boys,killed,them,The husband near the boys killed them . <eos>,The husband near the boys killed them .
70,simple,local,c-command,1,a,female,head,number,girl,wives,killed,them,The girl near the wives killed them . <eos>,The girl near the wives killed them .
70,simple,local,c-command,1,b,female,head,number,wife,girls,killed,them,The wife near the girls killed them . <eos>,The wife near the girls killed them .
70,simple,local,no-c-command,0,a,male,distractor,number,boys,husband,killed,them,The boys near the husband killed them . <eos>,The boys near the husband killed them .
70,simple,local,no-c-command,0,b,male,distractor,number,husbands,boy,killed,them,The husbands near the boy killed them . <eos>,The husbands near the boy killed them .
70,simple,local,no-c-command,0,a,female,distractor,number,girls,wife,killed,them,The girls near the wife killed them . <eos>,The girls near the wife killed them .
70,simple,local,no-c-command,0,b,female,distractor,number,wives,girl,killed,them,The wives near the girl killed them . <eos>,The wives near the girl killed them .
71,simple,local,c-command,1,a,male,none,none,boys,husbands,called,them,The boys near the husbands called them . <eos>,The boys near the husbands called them .
71,simple,local,c-command,1,b,male,none,none,husbands,boys,called,them,The husbands near the boys called them . <eos>,The husbands near the boys called them .
71,simple,local,c-command,1,a,female,none,none,girls,wives,called,them,The girls near the wives called them . <eos>,The girls near the wives called them .
71,simple,local,c-command,1,b,female,none,none,wives,girls,called,them,The wives near the girls called them . <eos>,The wives near the girls called them .
71,simple,local,no-c-command,0,a,male,head,number,boy,husbands,called,them,The boy near the husbands called them . <eos>,The boy near the husbands called them .
71,simple,local,no-c-command,0,b,male,head,number,husband,boys,called,them,The husband near the boys called them . <eos>,The husband near the boys called them .
71,simple,local,no-c-command,0,a,female,head,number,girl,wives,called,them,The girl near the wives called them . <eos>,The girl near the wives called them .
71,simple,local,no-c-command,0,b,female,head,number,wife,girls,called,them,The wife near the girls called them . <eos>,The wife near the girls called them .
71,simple,local,c-command,1,a,male,distractor,number,boys,husband,called,them,The boys near the husband called them . <eos>,The boys near the husband called them .
71,simple,local,c-command,1,b,male,distractor,number,husbands,boy,called,them,The husbands near the boy called them . <eos>,The husbands near the boy called them .
71,simple,local,c-command,1,a,female,distractor,number,girls,wife,called,them,The girls near the wife called them . <eos>,The girls near the wife called them .
71,simple,local,c-command,1,b,female,distractor,number,wives,girl,called,them,The wives near the girl called them . <eos>,The wives near the girl called them .
72,simple,local,c-command,1,a,male,none,none,boys,husbands,dedicated,them,The boys near the husbands dedicated them . <eos>,The boys near the husbands dedicated them .
72,simple,local,c-command,1,b,male,none,none,husbands,boys,dedicated,them,The husbands near the boys dedicated them . <eos>,The husbands near the boys dedicated them .
72,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,them,The girls near the wives dedicated them . <eos>,The girls near the wives dedicated them .
72,simple,local,c-command,1,b,female,none,none,wives,girls,dedicated,them,The wives near the girls dedicated them . <eos>,The wives near the girls dedicated them .
72,simple,local,no-c-command,0,a,male,head,number,boy,husbands,dedicated,them,The boy near the husbands dedicated them . <eos>,The boy near the husbands dedicated them .
72,simple,local,no-c-command,0,b,male,head,number,husband,boys,dedicated,them,The husband near the boys dedicated them . <eos>,The husband near the boys dedicated them .
72,simple,local,no-c-command,0,a,female,head,number,girl,wives,dedicated,them,The girl near the wives dedicated them . <eos>,The girl near the wives dedicated them .
72,simple,local,no-c-command,0,b,female,head,number,wife,girls,dedicated,them,The wife near the girls dedicated them . <eos>,The wife near the girls dedicated them .
72,simple,local,c-command,1,a,male,distractor,number,boys,husband,dedicated,them,The boys near the husband dedicated them . <eos>,The boys near the husband dedicated them .
72,simple,local,c-command,1,b,male,distractor,number,husbands,boy,dedicated,them,The husbands near the boy dedicated them . <eos>,The husbands near the boy dedicated them .
72,simple,local,c-command,1,a,female,distractor,number,girls,wife,dedicated,them,The girls near the wife dedicated them . <eos>,The girls near the wife dedicated them .
72,simple,local,c-command,1,b,female,distractor,number,wives,girl,dedicated,them,The wives near the girl dedicated them . <eos>,The wives near the girl dedicated them .
73,simple,local,c-command,1,a,male,none,none,boys,husbands,declared,them,The boys near the husbands declared them . <eos>,The boys near the husbands declared them .
73,simple,local,c-command,1,b,male,none,none,husbands,boys,declared,them,The husbands near the boys declared them . <eos>,The husbands near the boys declared them .
73,simple,local,c-command,1,a,female,none,none,girls,wives,declared,them,The girls near the wives declared them . <eos>,The girls near the wives declared them .
73,simple,local,c-command,1,b,female,none,none,wives,girls,declared,them,The wives near the girls declared them . <eos>,The wives near the girls declared them .
73,simple,local,no-c-command,0,a,male,head,number,boy,husbands,declared,them,The boy near the husbands declared them . <eos>,The boy near the husbands declared them .
73,simple,local,no-c-command,0,b,male,head,number,husband,boys,declared,them,The husband near the boys declared them . <eos>,The husband near the boys declared them .
73,simple,local,no-c-command,0,a,female,head,number,girl,wives,declared,them,The girl near the wives declared them . <eos>,The girl near the wives declared them .
73,simple,local,no-c-command,0,b,female,head,number,wife,girls,declared,them,The wife near the girls declared them . <eos>,The wife near the girls declared them .
73,simple,local,c-command,1,a,male,distractor,number,boys,husband,declared,them,The boys near the husband declared them . <eos>,The boys near the husband declared them .
73,simple,local,c-command,1,b,male,distractor,number,husbands,boy,declared,them,The husbands near the boy declared them . <eos>,The husbands near the boy declared them .
73,simple,local,c-command,1,a,female,distractor,number,girls,wife,declared,them,The girls near the wife declared them . <eos>,The girls near the wife declared them .
73,simple,local,c-command,1,b,female,distractor,number,wives,girl,declared,them,The wives near the girl declared them . <eos>,The wives near the girl declared them .
74,simple,local,c-command,1,a,male,none,none,boys,husbands,proved,them,The boys near the husbands proved them . <eos>,The boys near the husbands proved them .
74,simple,local,c-command,1,b,male,none,none,husbands,boys,proved,them,The husbands near the boys proved them . <eos>,The husbands near the boys proved them .
74,simple,local,c-command,1,a,female,none,none,girls,wives,proved,them,The girls near the wives proved them . <eos>,The girls near the wives proved them .
74,simple,local,c-command,1,b,female,none,none,wives,girls,proved,them,The wives near the girls proved them . <eos>,The wives near the girls proved them .
74,simple,local,no-c-command,0,a,male,head,number,boy,husbands,proved,them,The boy near the husbands proved them . <eos>,The boy near the husbands proved them .
74,simple,local,no-c-command,0,b,male,head,number,husband,boys,proved,them,The husband near the boys proved them . <eos>,The husband near the boys proved them .
74,simple,local,no-c-command,0,a,female,head,number,girl,wives,proved,them,The girl near the wives proved them . <eos>,The girl near the wives proved them .
74,simple,local,no-c-command,0,b,female,head,number,wife,girls,proved,them,The wife near the girls proved them . <eos>,The wife near the girls proved them .
74,simple,local,c-command,1,a,male,distractor,number,boys,husband,proved,them,The boys near the husband proved them . <eos>,The boys near the husband proved them .
74,simple,local,c-command,1,b,male,distractor,number,husbands,boy,proved,them,The husbands near the boy proved them . <eos>,The husbands near the boy proved them .
74,simple,local,c-command,1,a,female,distractor,number,girls,wife,proved,them,The girls near the wife proved them . <eos>,The girls near the wife proved them .
74,simple,local,c-command,1,b,female,distractor,number,wives,girl,proved,them,The wives near the girl proved them . <eos>,The wives near the girl proved them .
75,simple,local,c-command,1,a,male,none,none,boys,husbands,shot,them,The boys near the husbands shot them . <eos>,The boys near the husbands shot them .
75,simple,local,c-command,1,b,male,none,none,husbands,boys,shot,them,The husbands near the boys shot them . <eos>,The husbands near the boys shot them .
75,simple,local,c-command,1,a,female,none,none,girls,wives,shot,them,The girls near the wives shot them . <eos>,The girls near the wives shot them .
75,simple,local,c-command,1,b,female,none,none,wives,girls,shot,them,The wives near the girls shot them . <eos>,The wives near the girls shot them .
75,simple,local,no-c-command,0,a,male,head,number,boy,husbands,shot,them,The boy near the husbands shot them . <eos>,The boy near the husbands shot them .
75,simple,local,no-c-command,0,b,male,head,number,husband,boys,shot,them,The husband near the boys shot them . <eos>,The husband near the boys shot them .
75,simple,local,no-c-command,0,a,female,head,number,girl,wives,shot,them,The girl near the wives shot them . <eos>,The girl near the wives shot them .
75,simple,local,no-c-command,0,b,female,head,number,wife,girls,shot,them,The wife near the girls shot them . <eos>,The wife near the girls shot them .
75,simple,local,c-command,1,a,male,distractor,number,boys,husband,shot,them,The boys near the husband shot them . <eos>,The boys near the husband shot them .
75,simple,local,c-command,1,b,male,distractor,number,husbands,boy,shot,them,The husbands near the boy shot them . <eos>,The husbands near the boy shot them .
75,simple,local,c-command,1,a,female,distractor,number,girls,wife,shot,them,The girls near the wife shot them . <eos>,The girls near the wife shot them .
