,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
704,59,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,proved,themselves,The boys that the actor liked proved themselves . <eos>,The boys that the actor liked proved themselves .,the boys that the actor liked proved ***mask*** .,7.159334910438568
705,59,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,proved,themselves,The actors that the boy liked proved themselves . <eos>,The actors that the boy liked proved themselves .,the actors that the boy liked proved ***mask*** .,6.719962312138001
706,59,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,proved,themselves,The girls that the wife liked proved themselves . <eos>,The girls that the wife liked proved themselves .,the girls that the wife liked proved ***mask*** .,7.292767479037966
707,59,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,proved,themselves,The wives that the girl liked proved themselves . <eos>,The wives that the girl liked proved themselves .,the wives that the girl liked proved ***mask*** .,7.522462073423584
708,60,simple,local,c-command,1,a,male,none,none,boys,actors,shot,themselves,The boys that the actors liked shot themselves . <eos>,The boys that the actors liked shot themselves .,the boys that the actors liked shot ***mask*** .,6.239294364733935
709,60,simple,local,c-command,1,b,male,none,none,actors,boys,shot,themselves,The actors that the boys liked shot themselves . <eos>,The actors that the boys liked shot themselves .,the actors that the boys liked shot ***mask*** .,5.519932660454994
710,60,simple,local,c-command,1,a,female,none,none,girls,wives,shot,themselves,The girls that the wives liked shot themselves . <eos>,The girls that the wives liked shot themselves .,the girls that the wives liked shot ***mask*** .,5.919705043646445
711,60,simple,local,c-command,1,b,female,none,none,wives,girls,shot,themselves,The wives that the girls liked shot themselves . <eos>,The wives that the girls liked shot themselves .,the wives that the girls liked shot ***mask*** .,5.892716026423639
712,60,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,shot,themselves,The boy that the actors liked shot themselves . <eos>,The boy that the actors liked shot themselves .,the boy that the actors liked shot ***mask*** .,11.373294917691195
713,60,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,shot,themselves,The actor that the boys liked shot themselves . <eos>,The actor that the boys liked shot themselves .,the actor that the boys liked shot ***mask*** .,10.890374317531535
714,60,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,shot,themselves,The girl that the wives liked shot themselves . <eos>,The girl that the wives liked shot themselves .,the girl that the wives liked shot ***mask*** .,12.354770693981326
715,60,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,shot,themselves,The wife that the girls liked shot themselves . <eos>,The wife that the girls liked shot themselves .,the wife that the girls liked shot ***mask*** .,10.649566043919652
716,60,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,shot,themselves,The boys that the actor liked shot themselves . <eos>,The boys that the actor liked shot themselves .,the boys that the actor liked shot ***mask*** .,6.840215335459674
717,60,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,shot,themselves,The actors that the boy liked shot themselves . <eos>,The actors that the boy liked shot themselves .,the actors that the boy liked shot ***mask*** .,6.359166935764577
718,60,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,shot,themselves,The girls that the wife liked shot themselves . <eos>,The girls that the wife liked shot themselves .,the girls that the wife liked shot ***mask*** .,5.855127080452451
719,60,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,shot,themselves,The wives that the girl liked shot themselves . <eos>,The wives that the girl liked shot themselves .,the wives that the girl liked shot ***mask*** .,6.546325449275137
720,61,simple,local,c-command,1,a,male,none,none,boys,husbands,saw,themselves,The boys that the husbands liked saw themselves . <eos>,The boys that the husbands liked saw themselves .,the boys that the husbands liked saw ***mask*** .,9.244305347928872
721,61,simple,local,c-command,1,b,male,none,none,husbands,boys,saw,themselves,The husbands that the boys liked saw themselves . <eos>,The husbands that the boys liked saw themselves .,the husbands that the boys liked saw ***mask*** .,9.520824285769788
722,61,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls that the wives liked saw themselves . <eos>,The girls that the wives liked saw themselves .,the girls that the wives liked saw ***mask*** .,8.536965251355534
723,61,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives that the girls liked saw themselves . <eos>,The wives that the girls liked saw themselves .,the wives that the girls liked saw ***mask*** .,8.994731141387671
724,61,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,saw,themselves,The boy that the husbands liked saw themselves . <eos>,The boy that the husbands liked saw themselves .,the boy that the husbands liked saw ***mask*** .,12.985506119502192
725,61,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,saw,themselves,The husband that the boys liked saw themselves . <eos>,The husband that the boys liked saw themselves .,the husband that the boys liked saw ***mask*** .,12.639126399085754
726,61,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,saw,themselves,The girl that the wives liked saw themselves . <eos>,The girl that the wives liked saw themselves .,the girl that the wives liked saw ***mask*** .,13.08920129461164
727,61,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,saw,themselves,The wife that the girls liked saw themselves . <eos>,The wife that the girls liked saw themselves .,the wife that the girls liked saw ***mask*** .,12.772643030907007
728,61,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,saw,themselves,The boys that the husband liked saw themselves . <eos>,The boys that the husband liked saw themselves .,the boys that the husband liked saw ***mask*** .,9.50295793710506
729,61,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,saw,themselves,The husbands that the boy liked saw themselves . <eos>,The husbands that the boy liked saw themselves .,the husbands that the boy liked saw ***mask*** .,9.761400065598924
730,61,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,saw,themselves,The girls that the wife liked saw themselves . <eos>,The girls that the wife liked saw themselves .,the girls that the wife liked saw ***mask*** .,9.21917752270713
731,61,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,saw,themselves,The wives that the girl liked saw themselves . <eos>,The wives that the girl liked saw themselves .,the wives that the girl liked saw ***mask*** .,9.318330922483241
732,62,simple,local,c-command,1,a,male,none,none,boys,husbands,established,themselves,The boys that the husbands liked established themselves . <eos>,The boys that the husbands liked established themselves .,the boys that the husbands liked established ***mask*** .,0.8908474896370286
733,62,simple,local,c-command,1,b,male,none,none,husbands,boys,established,themselves,The husbands that the boys liked established themselves . <eos>,The husbands that the boys liked established themselves .,the husbands that the boys liked established ***mask*** .,1.7395458628129947
734,62,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls that the wives liked established themselves . <eos>,The girls that the wives liked established themselves .,the girls that the wives liked established ***mask*** .,0.5327770677974486
735,62,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives that the girls liked established themselves . <eos>,The wives that the girls liked established themselves .,the wives that the girls liked established ***mask*** .,0.8289256951192061
736,62,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,established,themselves,The boy that the husbands liked established themselves . <eos>,The boy that the husbands liked established themselves .,the boy that the husbands liked established ***mask*** .,5.538563144541097
737,62,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,established,themselves,The husband that the boys liked established themselves . <eos>,The husband that the boys liked established themselves .,the husband that the boys liked established ***mask*** .,5.900648497226515
738,62,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,established,themselves,The girl that the wives liked established themselves . <eos>,The girl that the wives liked established themselves .,the girl that the wives liked established ***mask*** .,2.4492469920685576
739,62,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,established,themselves,The wife that the girls liked established themselves . <eos>,The wife that the girls liked established themselves .,the wife that the girls liked established ***mask*** .,3.2348462556303774
740,62,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,established,themselves,The boys that the husband liked established themselves . <eos>,The boys that the husband liked established themselves .,the boys that the husband liked established ***mask*** .,0.6537113592243191
741,62,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,established,themselves,The husbands that the boy liked established themselves . <eos>,The husbands that the boy liked established themselves .,the husbands that the boy liked established ***mask*** .,4.798943846999377
742,62,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,established,themselves,The girls that the wife liked established themselves . <eos>,The girls that the wife liked established themselves .,the girls that the wife liked established ***mask*** .,0.8502321070784857
743,62,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,established,themselves,The wives that the girl liked established themselves . <eos>,The wives that the girl liked established themselves .,the wives that the girl liked established ***mask*** .,1.4495915033323117
744,63,simple,local,c-command,1,a,male,none,none,boys,husbands,devoted,themselves,The boys that the husbands liked devoted themselves . <eos>,The boys that the husbands liked devoted themselves .,the boys that the husbands liked devoted ***mask*** .,13.682298682670478
745,63,simple,local,c-command,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands that the boys liked devoted themselves . <eos>,The husbands that the boys liked devoted themselves .,the husbands that the boys liked devoted ***mask*** .,12.90657953402757
746,63,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls that the wives liked devoted themselves . <eos>,The girls that the wives liked devoted themselves .,the girls that the wives liked devoted ***mask*** .,12.932854699069157
747,63,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives that the girls liked devoted themselves . <eos>,The wives that the girls liked devoted themselves .,the wives that the girls liked devoted ***mask*** .,12.431825021553365
748,63,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,devoted,themselves,The boy that the husbands liked devoted themselves . <eos>,The boy that the husbands liked devoted themselves .,the boy that the husbands liked devoted ***mask*** .,14.750329961096647
749,63,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,devoted,themselves,The husband that the boys liked devoted themselves . <eos>,The husband that the boys liked devoted themselves .,the husband that the boys liked devoted ***mask*** .,14.024179664250934
750,63,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,devoted,themselves,The girl that the wives liked devoted themselves . <eos>,The girl that the wives liked devoted themselves .,the girl that the wives liked devoted ***mask*** .,15.415323248086167
751,63,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,devoted,themselves,The wife that the girls liked devoted themselves . <eos>,The wife that the girls liked devoted themselves .,the wife that the girls liked devoted ***mask*** .,15.665453367305803
752,63,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,devoted,themselves,The boys that the husband liked devoted themselves . <eos>,The boys that the husband liked devoted themselves .,the boys that the husband liked devoted ***mask*** .,14.768130199627336
753,63,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,devoted,themselves,The husbands that the boy liked devoted themselves . <eos>,The husbands that the boy liked devoted themselves .,the husbands that the boy liked devoted ***mask*** .,14.772101925908451
754,63,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,devoted,themselves,The girls that the wife liked devoted themselves . <eos>,The girls that the wife liked devoted themselves .,the girls that the wife liked devoted ***mask*** .,14.263681790571745
755,63,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,devoted,themselves,The wives that the girl liked devoted themselves . <eos>,The wives that the girl liked devoted themselves .,the wives that the girl liked devoted ***mask*** .,13.413864023081388
756,64,simple,local,c-command,1,a,male,none,none,boys,husbands,considered,themselves,The boys that the husbands liked considered themselves . <eos>,The boys that the husbands liked considered themselves .,the boys that the husbands liked considered ***mask*** .,5.236556215742656
757,64,simple,local,c-command,1,b,male,none,none,husbands,boys,considered,themselves,The husbands that the boys liked considered themselves . <eos>,The husbands that the boys liked considered themselves .,the husbands that the boys liked considered ***mask*** .,6.2026404655464376
758,64,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls that the wives liked considered themselves . <eos>,The girls that the wives liked considered themselves .,the girls that the wives liked considered ***mask*** .,5.411493280961674
759,64,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives that the girls liked considered themselves . <eos>,The wives that the girls liked considered themselves .,the wives that the girls liked considered ***mask*** .,6.719435367185063
760,64,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,considered,themselves,The boy that the husbands liked considered themselves . <eos>,The boy that the husbands liked considered themselves .,the boy that the husbands liked considered ***mask*** .,10.814326027632097
761,64,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,considered,themselves,The husband that the boys liked considered themselves . <eos>,The husband that the boys liked considered themselves .,the husband that the boys liked considered ***mask*** .,10.679460266548729
762,64,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,considered,themselves,The girl that the wives liked considered themselves . <eos>,The girl that the wives liked considered themselves .,the girl that the wives liked considered ***mask*** .,11.016580569390511
763,64,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,considered,themselves,The wife that the girls liked considered themselves . <eos>,The wife that the girls liked considered themselves .,the wife that the girls liked considered ***mask*** .,11.504547131266781
764,64,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,considered,themselves,The boys that the husband liked considered themselves . <eos>,The boys that the husband liked considered themselves .,the boys that the husband liked considered ***mask*** .,5.881697785050932
765,64,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,considered,themselves,The husbands that the boy liked considered themselves . <eos>,The husbands that the boy liked considered themselves .,the husbands that the boy liked considered ***mask*** .,8.583385937587757
766,64,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,considered,themselves,The girls that the wife liked considered themselves . <eos>,The girls that the wife liked considered themselves .,the girls that the wife liked considered ***mask*** .,6.376404243096522
767,64,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,considered,themselves,The wives that the girl liked considered themselves . <eos>,The wives that the girl liked considered themselves .,the wives that the girl liked considered ***mask*** .,6.995989955314326
768,65,simple,local,c-command,1,a,male,none,none,boys,husbands,identified,themselves,The boys that the husbands liked identified themselves . <eos>,The boys that the husbands liked identified themselves .,the boys that the husbands liked identified ***mask*** .,1.6823589854771437
769,65,simple,local,c-command,1,b,male,none,none,husbands,boys,identified,themselves,The husbands that the boys liked identified themselves . <eos>,The husbands that the boys liked identified themselves .,the husbands that the boys liked identified ***mask*** .,1.0155443377395847
770,65,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls that the wives liked identified themselves . <eos>,The girls that the wives liked identified themselves .,the girls that the wives liked identified ***mask*** .,1.3361044811066307
771,65,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives that the girls liked identified themselves . <eos>,The wives that the girls liked identified themselves .,the wives that the girls liked identified ***mask*** .,1.0569672795733793
772,65,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,identified,themselves,The boy that the husbands liked identified themselves . <eos>,The boy that the husbands liked identified themselves .,the boy that the husbands liked identified ***mask*** .,6.632997253546354
773,65,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,identified,themselves,The husband that the boys liked identified themselves . <eos>,The husband that the boys liked identified themselves .,the husband that the boys liked identified ***mask*** .,3.363998537161435
774,65,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,identified,themselves,The girl that the wives liked identified themselves . <eos>,The girl that the wives liked identified themselves .,the girl that the wives liked identified ***mask*** .,5.133206965069853
775,65,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,identified,themselves,The wife that the girls liked identified themselves . <eos>,The wife that the girls liked identified themselves .,the wife that the girls liked identified ***mask*** .,2.9812048713023795
776,65,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,identified,themselves,The boys that the husband liked identified themselves . <eos>,The boys that the husband liked identified themselves .,the boys that the husband liked identified ***mask*** .,2.3473472296651154
777,65,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,identified,themselves,The husbands that the boy liked identified themselves . <eos>,The husbands that the boy liked identified themselves .,the husbands that the boy liked identified ***mask*** .,2.426681727771825
778,65,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,identified,themselves,The girls that the wife liked identified themselves . <eos>,The girls that the wife liked identified themselves .,the girls that the wife liked identified ***mask*** .,2.064674679197974
779,65,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,identified,themselves,The wives that the girl liked identified themselves . <eos>,The wives that the girl liked identified themselves .,the wives that the girl liked identified ***mask*** .,1.6024522659964744
780,66,simple,local,c-command,1,a,male,none,none,boys,husbands,made,themselves,The boys that the husbands liked made themselves . <eos>,The boys that the husbands liked made themselves .,the boys that the husbands liked made ***mask*** .,10.753238239444588
781,66,simple,local,c-command,1,b,male,none,none,husbands,boys,made,themselves,The husbands that the boys liked made themselves . <eos>,The husbands that the boys liked made themselves .,the husbands that the boys liked made ***mask*** .,13.244862622315633
782,66,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls that the wives liked made themselves . <eos>,The girls that the wives liked made themselves .,the girls that the wives liked made ***mask*** .,10.924283227356204
783,66,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives that the girls liked made themselves . <eos>,The wives that the girls liked made themselves .,the wives that the girls liked made ***mask*** .,12.919663074818848
784,66,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,made,themselves,The boy that the husbands liked made themselves . <eos>,The boy that the husbands liked made themselves .,the boy that the husbands liked made ***mask*** .,12.282482022097891
785,66,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,made,themselves,The husband that the boys liked made themselves . <eos>,The husband that the boys liked made themselves .,the husband that the boys liked made ***mask*** .,13.707847746313396
786,66,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,made,themselves,The girl that the wives liked made themselves . <eos>,The girl that the wives liked made themselves .,the girl that the wives liked made ***mask*** .,12.608744215350976
787,66,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,made,themselves,The wife that the girls liked made themselves . <eos>,The wife that the girls liked made themselves .,the wife that the girls liked made ***mask*** .,13.677368873772677
788,66,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,made,themselves,The boys that the husband liked made themselves . <eos>,The boys that the husband liked made themselves .,the boys that the husband liked made ***mask*** .,11.267320796220583
789,66,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,made,themselves,The husbands that the boy liked made themselves . <eos>,The husbands that the boy liked made themselves .,the husbands that the boy liked made ***mask*** .,15.256622064125963
790,66,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,made,themselves,The girls that the wife liked made themselves . <eos>,The girls that the wife liked made themselves .,the girls that the wife liked made ***mask*** .,11.561669558960828
791,66,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,made,themselves,The wives that the girl liked made themselves . <eos>,The wives that the girl liked made themselves .,the wives that the girl liked made ***mask*** .,12.706061559156604
792,67,simple,local,c-command,1,a,male,none,none,boys,husbands,found,themselves,The boys that the husbands liked found themselves . <eos>,The boys that the husbands liked found themselves .,the boys that the husbands liked found ***mask*** .,4.439842236980417
793,67,simple,local,c-command,1,b,male,none,none,husbands,boys,found,themselves,The husbands that the boys liked found themselves . <eos>,The husbands that the boys liked found themselves .,the husbands that the boys liked found ***mask*** .,3.9396371991619574
794,67,simple,local,c-command,1,a,female,none,none,girls,wives,found,themselves,The girls that the wives liked found themselves . <eos>,The girls that the wives liked found themselves .,the girls that the wives liked found ***mask*** .,4.635619239237902
795,67,simple,local,c-command,1,b,female,none,none,wives,girls,found,themselves,The wives that the girls liked found themselves . <eos>,The wives that the girls liked found themselves .,the wives that the girls liked found ***mask*** .,4.350085697561834
796,67,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,found,themselves,The boy that the husbands liked found themselves . <eos>,The boy that the husbands liked found themselves .,the boy that the husbands liked found ***mask*** .,9.866055556483868
797,67,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,found,themselves,The husband that the boys liked found themselves . <eos>,The husband that the boys liked found themselves .,the husband that the boys liked found ***mask*** .,8.145738525915194
798,67,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,found,themselves,The girl that the wives liked found themselves . <eos>,The girl that the wives liked found themselves .,the girl that the wives liked found ***mask*** .,9.307703447379629
799,67,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,found,themselves,The wife that the girls liked found themselves . <eos>,The wife that the girls liked found themselves .,the wife that the girls liked found ***mask*** .,8.559669526191449
800,67,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,found,themselves,The boys that the husband liked found themselves . <eos>,The boys that the husband liked found themselves .,the boys that the husband liked found ***mask*** .,5.30663226214441
801,67,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,found,themselves,The husbands that the boy liked found themselves . <eos>,The husbands that the boy liked found themselves .,the husbands that the boy liked found ***mask*** .,6.15098993641097
802,67,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,found,themselves,The girls that the wife liked found themselves . <eos>,The girls that the wife liked found themselves .,the girls that the wife liked found ***mask*** .,5.8247305169453405
803,67,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,found,themselves,The wives that the girl liked found themselves . <eos>,The wives that the girl liked found themselves .,the wives that the girl liked found ***mask*** .,5.36235381512691
804,68,simple,local,c-command,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys that the husbands liked distinguished themselves . <eos>,The boys that the husbands liked distinguished themselves .,the boys that the husbands liked distinguished ***mask*** .,2.9350988927202373
805,68,simple,local,c-command,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands that the boys liked distinguished themselves . <eos>,The husbands that the boys liked distinguished themselves .,the husbands that the boys liked distinguished ***mask*** .,4.159824088006009
806,68,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,themselves,The girls that the wives liked distinguished themselves . <eos>,The girls that the wives liked distinguished themselves .,the girls that the wives liked distinguished ***mask*** .,0.46406353078207674
807,68,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,themselves,The wives that the girls liked distinguished themselves . <eos>,The wives that the girls liked distinguished themselves .,the wives that the girls liked distinguished ***mask*** .,0.8732410253767017
808,68,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,distinguished,themselves,The boy that the husbands liked distinguished themselves . <eos>,The boy that the husbands liked distinguished themselves .,the boy that the husbands liked distinguished ***mask*** .,6.446475930806162
809,68,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,distinguished,themselves,The husband that the boys liked distinguished themselves . <eos>,The husband that the boys liked distinguished themselves .,the husband that the boys liked distinguished ***mask*** .,7.341596835735938
810,68,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,distinguished,themselves,The girl that the wives liked distinguished themselves . <eos>,The girl that the wives liked distinguished themselves .,the girl that the wives liked distinguished ***mask*** .,2.6560417213608116
811,68,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,distinguished,themselves,The wife that the girls liked distinguished themselves . <eos>,The wife that the girls liked distinguished themselves .,the wife that the girls liked distinguished ***mask*** .,5.2465156411435565
812,68,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,distinguished,themselves,The boys that the husband liked distinguished themselves . <eos>,The boys that the husband liked distinguished themselves .,the boys that the husband liked distinguished ***mask*** .,3.314179923158015
813,68,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,distinguished,themselves,The husbands that the boy liked distinguished themselves . <eos>,The husbands that the boy liked distinguished themselves .,the husbands that the boy liked distinguished ***mask*** .,8.106323427165988
814,68,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,distinguished,themselves,The girls that the wife liked distinguished themselves . <eos>,The girls that the wife liked distinguished themselves .,the girls that the wife liked distinguished ***mask*** .,1.9877944017689382
815,68,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,distinguished,themselves,The wives that the girl liked distinguished themselves . <eos>,The wives that the girl liked distinguished themselves .,the wives that the girl liked distinguished ***mask*** .,1.584313412252993
816,69,simple,local,c-command,1,a,male,none,none,boys,husbands,taught,themselves,The boys that the husbands liked taught themselves . <eos>,The boys that the husbands liked taught themselves .,the boys that the husbands liked taught ***mask*** .,6.052115993858454
817,69,simple,local,c-command,1,b,male,none,none,husbands,boys,taught,themselves,The husbands that the boys liked taught themselves . <eos>,The husbands that the boys liked taught themselves .,the husbands that the boys liked taught ***mask*** .,7.510953943603992
818,69,simple,local,c-command,1,a,female,none,none,girls,wives,taught,themselves,The girls that the wives liked taught themselves . <eos>,The girls that the wives liked taught themselves .,the girls that the wives liked taught ***mask*** .,6.658879057509315
819,69,simple,local,c-command,1,b,female,none,none,wives,girls,taught,themselves,The wives that the girls liked taught themselves . <eos>,The wives that the girls liked taught themselves .,the wives that the girls liked taught ***mask*** .,6.520869319510004
820,69,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,taught,themselves,The boy that the husbands liked taught themselves . <eos>,The boy that the husbands liked taught themselves .,the boy that the husbands liked taught ***mask*** .,10.043724265417799
821,69,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,taught,themselves,The husband that the boys liked taught themselves . <eos>,The husband that the boys liked taught themselves .,the husband that the boys liked taught ***mask*** .,8.957037319426039
822,69,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,taught,themselves,The girl that the wives liked taught themselves . <eos>,The girl that the wives liked taught themselves .,the girl that the wives liked taught ***mask*** .,9.874675612197544
823,69,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,taught,themselves,The wife that the girls liked taught themselves . <eos>,The wife that the girls liked taught themselves .,the wife that the girls liked taught ***mask*** .,9.289567586332993
824,69,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,taught,themselves,The boys that the husband liked taught themselves . <eos>,The boys that the husband liked taught themselves .,the boys that the husband liked taught ***mask*** .,9.293765905134745
825,69,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,taught,themselves,The husbands that the boy liked taught themselves . <eos>,The husbands that the boy liked taught themselves .,the husbands that the boy liked taught ***mask*** .,13.481933157229399
826,69,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,taught,themselves,The girls that the wife liked taught themselves . <eos>,The girls that the wife liked taught themselves .,the girls that the wife liked taught ***mask*** .,10.156599708091953
827,69,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,taught,themselves,The wives that the girl liked taught themselves . <eos>,The wives that the girl liked taught themselves .,the wives that the girl liked taught ***mask*** .,11.21397571097815
828,70,simple,local,c-command,1,a,male,none,none,boys,husbands,killed,themselves,The boys that the husbands liked killed themselves . <eos>,The boys that the husbands liked killed themselves .,the boys that the husbands liked killed ***mask*** .,4.053520057375376
829,70,simple,local,c-command,1,b,male,none,none,husbands,boys,killed,themselves,The husbands that the boys liked killed themselves . <eos>,The husbands that the boys liked killed themselves .,the husbands that the boys liked killed ***mask*** .,6.239389986050666
830,70,simple,local,c-command,1,a,female,none,none,girls,wives,killed,themselves,The girls that the wives liked killed themselves . <eos>,The girls that the wives liked killed themselves .,the girls that the wives liked killed ***mask*** .,3.8222237232099707
831,70,simple,local,c-command,1,b,female,none,none,wives,girls,killed,themselves,The wives that the girls liked killed themselves . <eos>,The wives that the girls liked killed themselves .,the wives that the girls liked killed ***mask*** .,4.66522575373908
832,70,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,killed,themselves,The boy that the husbands liked killed themselves . <eos>,The boy that the husbands liked killed themselves .,the boy that the husbands liked killed ***mask*** .,8.731887952626794
833,70,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,killed,themselves,The husband that the boys liked killed themselves . <eos>,The husband that the boys liked killed themselves .,the husband that the boys liked killed ***mask*** .,9.242427787564015
834,70,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,killed,themselves,The girl that the wives liked killed themselves . <eos>,The girl that the wives liked killed themselves .,the girl that the wives liked killed ***mask*** .,8.282838927355703
835,70,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,killed,themselves,The wife that the girls liked killed themselves . <eos>,The wife that the girls liked killed themselves .,the wife that the girls liked killed ***mask*** .,8.579660399486114
836,70,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,killed,themselves,The boys that the husband liked killed themselves . <eos>,The boys that the husband liked killed themselves .,the boys that the husband liked killed ***mask*** .,4.912493941168484
