item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos
52,simple,local,no-c-command,0,a,female,head,number,girl,wives,found,themselves,The girl near the wives found themselves . <eos>,The girl near the wives found themselves .
52,simple,local,no-c-command,0,b,female,head,number,wife,girls,found,themselves,The wife near the girls found themselves . <eos>,The wife near the girls found themselves .
52,simple,local,c-command,1,a,male,distractor,number,boys,actor,found,themselves,The boys near the actor found themselves . <eos>,The boys near the actor found themselves .
52,simple,local,c-command,1,b,male,distractor,number,actors,boy,found,themselves,The actors near the boy found themselves . <eos>,The actors near the boy found themselves .
52,simple,local,c-command,1,a,female,distractor,number,girls,wife,found,themselves,The girls near the wife found themselves . <eos>,The girls near the wife found themselves .
52,simple,local,c-command,1,b,female,distractor,number,wives,girl,found,themselves,The wives near the girl found themselves . <eos>,The wives near the girl found themselves .
53,simple,local,c-command,1,a,male,none,none,boys,actors,distinguished,themselves,The boys near the actors distinguished themselves . <eos>,The boys near the actors distinguished themselves .
53,simple,local,c-command,1,b,male,none,none,actors,boys,distinguished,themselves,The actors near the boys distinguished themselves . <eos>,The actors near the boys distinguished themselves .
53,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,themselves,The girls near the wives distinguished themselves . <eos>,The girls near the wives distinguished themselves .
53,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,themselves,The wives near the girls distinguished themselves . <eos>,The wives near the girls distinguished themselves .
53,simple,local,no-c-command,0,a,male,head,number,boy,actors,distinguished,themselves,The boy near the actors distinguished themselves . <eos>,The boy near the actors distinguished themselves .
53,simple,local,no-c-command,0,b,male,head,number,actor,boys,distinguished,themselves,The actor near the boys distinguished themselves . <eos>,The actor near the boys distinguished themselves .
53,simple,local,no-c-command,0,a,female,head,number,girl,wives,distinguished,themselves,The girl near the wives distinguished themselves . <eos>,The girl near the wives distinguished themselves .
53,simple,local,no-c-command,0,b,female,head,number,wife,girls,distinguished,themselves,The wife near the girls distinguished themselves . <eos>,The wife near the girls distinguished themselves .
53,simple,local,c-command,1,a,male,distractor,number,boys,actor,distinguished,themselves,The boys near the actor distinguished themselves . <eos>,The boys near the actor distinguished themselves .
53,simple,local,c-command,1,b,male,distractor,number,actors,boy,distinguished,themselves,The actors near the boy distinguished themselves . <eos>,The actors near the boy distinguished themselves .
53,simple,local,c-command,1,a,female,distractor,number,girls,wife,distinguished,themselves,The girls near the wife distinguished themselves . <eos>,The girls near the wife distinguished themselves .
53,simple,local,c-command,1,b,female,distractor,number,wives,girl,distinguished,themselves,The wives near the girl distinguished themselves . <eos>,The wives near the girl distinguished themselves .
54,simple,local,c-command,1,a,male,none,none,boys,actors,taught,themselves,The boys near the actors taught themselves . <eos>,The boys near the actors taught themselves .
54,simple,local,c-command,1,b,male,none,none,actors,boys,taught,themselves,The actors near the boys taught themselves . <eos>,The actors near the boys taught themselves .
54,simple,local,c-command,1,a,female,none,none,girls,wives,taught,themselves,The girls near the wives taught themselves . <eos>,The girls near the wives taught themselves .
54,simple,local,c-command,1,b,female,none,none,wives,girls,taught,themselves,The wives near the girls taught themselves . <eos>,The wives near the girls taught themselves .
54,simple,local,no-c-command,0,a,male,head,number,boy,actors,taught,themselves,The boy near the actors taught themselves . <eos>,The boy near the actors taught themselves .
54,simple,local,no-c-command,0,b,male,head,number,actor,boys,taught,themselves,The actor near the boys taught themselves . <eos>,The actor near the boys taught themselves .
54,simple,local,no-c-command,0,a,female,head,number,girl,wives,taught,themselves,The girl near the wives taught themselves . <eos>,The girl near the wives taught themselves .
54,simple,local,no-c-command,0,b,female,head,number,wife,girls,taught,themselves,The wife near the girls taught themselves . <eos>,The wife near the girls taught themselves .
54,simple,local,c-command,1,a,male,distractor,number,boys,actor,taught,themselves,The boys near the actor taught themselves . <eos>,The boys near the actor taught themselves .
54,simple,local,c-command,1,b,male,distractor,number,actors,boy,taught,themselves,The actors near the boy taught themselves . <eos>,The actors near the boy taught themselves .
54,simple,local,c-command,1,a,female,distractor,number,girls,wife,taught,themselves,The girls near the wife taught themselves . <eos>,The girls near the wife taught themselves .
54,simple,local,c-command,1,b,female,distractor,number,wives,girl,taught,themselves,The wives near the girl taught themselves . <eos>,The wives near the girl taught themselves .
55,simple,local,c-command,1,a,male,none,none,boys,actors,killed,themselves,The boys near the actors killed themselves . <eos>,The boys near the actors killed themselves .
55,simple,local,c-command,1,b,male,none,none,actors,boys,killed,themselves,The actors near the boys killed themselves . <eos>,The actors near the boys killed themselves .
55,simple,local,c-command,1,a,female,none,none,girls,wives,killed,themselves,The girls near the wives killed themselves . <eos>,The girls near the wives killed themselves .
55,simple,local,c-command,1,b,female,none,none,wives,girls,killed,themselves,The wives near the girls killed themselves . <eos>,The wives near the girls killed themselves .
55,simple,local,no-c-command,0,a,male,head,number,boy,actors,killed,themselves,The boy near the actors killed themselves . <eos>,The boy near the actors killed themselves .
55,simple,local,no-c-command,0,b,male,head,number,actor,boys,killed,themselves,The actor near the boys killed themselves . <eos>,The actor near the boys killed themselves .
55,simple,local,no-c-command,0,a,female,head,number,girl,wives,killed,themselves,The girl near the wives killed themselves . <eos>,The girl near the wives killed themselves .
55,simple,local,no-c-command,0,b,female,head,number,wife,girls,killed,themselves,The wife near the girls killed themselves . <eos>,The wife near the girls killed themselves .
55,simple,local,c-command,1,a,male,distractor,number,boys,actor,killed,themselves,The boys near the actor killed themselves . <eos>,The boys near the actor killed themselves .
55,simple,local,c-command,1,b,male,distractor,number,actors,boy,killed,themselves,The actors near the boy killed themselves . <eos>,The actors near the boy killed themselves .
55,simple,local,c-command,1,a,female,distractor,number,girls,wife,killed,themselves,The girls near the wife killed themselves . <eos>,The girls near the wife killed themselves .
55,simple,local,c-command,1,b,female,distractor,number,wives,girl,killed,themselves,The wives near the girl killed themselves . <eos>,The wives near the girl killed themselves .
56,simple,local,c-command,1,a,male,none,none,boys,actors,called,themselves,The boys near the actors called themselves . <eos>,The boys near the actors called themselves .
56,simple,local,c-command,1,b,male,none,none,actors,boys,called,themselves,The actors near the boys called themselves . <eos>,The actors near the boys called themselves .
56,simple,local,c-command,1,a,female,none,none,girls,wives,called,themselves,The girls near the wives called themselves . <eos>,The girls near the wives called themselves .
56,simple,local,c-command,1,b,female,none,none,wives,girls,called,themselves,The wives near the girls called themselves . <eos>,The wives near the girls called themselves .
56,simple,local,no-c-command,0,a,male,head,number,boy,actors,called,themselves,The boy near the actors called themselves . <eos>,The boy near the actors called themselves .
56,simple,local,no-c-command,0,b,male,head,number,actor,boys,called,themselves,The actor near the boys called themselves . <eos>,The actor near the boys called themselves .
56,simple,local,no-c-command,0,a,female,head,number,girl,wives,called,themselves,The girl near the wives called themselves . <eos>,The girl near the wives called themselves .
56,simple,local,no-c-command,0,b,female,head,number,wife,girls,called,themselves,The wife near the girls called themselves . <eos>,The wife near the girls called themselves .
56,simple,local,c-command,1,a,male,distractor,number,boys,actor,called,themselves,The boys near the actor called themselves . <eos>,The boys near the actor called themselves .
56,simple,local,c-command,1,b,male,distractor,number,actors,boy,called,themselves,The actors near the boy called themselves . <eos>,The actors near the boy called themselves .
56,simple,local,c-command,1,a,female,distractor,number,girls,wife,called,themselves,The girls near the wife called themselves . <eos>,The girls near the wife called themselves .
56,simple,local,c-command,1,b,female,distractor,number,wives,girl,called,themselves,The wives near the girl called themselves . <eos>,The wives near the girl called themselves .
57,simple,local,c-command,1,a,male,none,none,boys,actors,dedicated,themselves,The boys near the actors dedicated themselves . <eos>,The boys near the actors dedicated themselves .
57,simple,local,c-command,1,b,male,none,none,actors,boys,dedicated,themselves,The actors near the boys dedicated themselves . <eos>,The actors near the boys dedicated themselves .
57,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,themselves,The girls near the wives dedicated themselves . <eos>,The girls near the wives dedicated themselves .
57,simple,local,c-command,1,b,female,none,none,wives,girls,dedicated,themselves,The wives near the girls dedicated themselves . <eos>,The wives near the girls dedicated themselves .
57,simple,local,no-c-command,0,a,male,head,number,boy,actors,dedicated,themselves,The boy near the actors dedicated themselves . <eos>,The boy near the actors dedicated themselves .
57,simple,local,no-c-command,0,b,male,head,number,actor,boys,dedicated,themselves,The actor near the boys dedicated themselves . <eos>,The actor near the boys dedicated themselves .
57,simple,local,no-c-command,0,a,female,head,number,girl,wives,dedicated,themselves,The girl near the wives dedicated themselves . <eos>,The girl near the wives dedicated themselves .
57,simple,local,no-c-command,0,b,female,head,number,wife,girls,dedicated,themselves,The wife near the girls dedicated themselves . <eos>,The wife near the girls dedicated themselves .
57,simple,local,c-command,1,a,male,distractor,number,boys,actor,dedicated,themselves,The boys near the actor dedicated themselves . <eos>,The boys near the actor dedicated themselves .
57,simple,local,c-command,1,b,male,distractor,number,actors,boy,dedicated,themselves,The actors near the boy dedicated themselves . <eos>,The actors near the boy dedicated themselves .
57,simple,local,c-command,1,a,female,distractor,number,girls,wife,dedicated,themselves,The girls near the wife dedicated themselves . <eos>,The girls near the wife dedicated themselves .
57,simple,local,c-command,1,b,female,distractor,number,wives,girl,dedicated,themselves,The wives near the girl dedicated themselves . <eos>,The wives near the girl dedicated themselves .
58,simple,local,c-command,1,a,male,none,none,boys,actors,declared,themselves,The boys near the actors declared themselves . <eos>,The boys near the actors declared themselves .
58,simple,local,c-command,1,b,male,none,none,actors,boys,declared,themselves,The actors near the boys declared themselves . <eos>,The actors near the boys declared themselves .
58,simple,local,c-command,1,a,female,none,none,girls,wives,declared,themselves,The girls near the wives declared themselves . <eos>,The girls near the wives declared themselves .
58,simple,local,c-command,1,b,female,none,none,wives,girls,declared,themselves,The wives near the girls declared themselves . <eos>,The wives near the girls declared themselves .
58,simple,local,no-c-command,0,a,male,head,number,boy,actors,declared,themselves,The boy near the actors declared themselves . <eos>,The boy near the actors declared themselves .
58,simple,local,no-c-command,0,b,male,head,number,actor,boys,declared,themselves,The actor near the boys declared themselves . <eos>,The actor near the boys declared themselves .
58,simple,local,no-c-command,0,a,female,head,number,girl,wives,declared,themselves,The girl near the wives declared themselves . <eos>,The girl near the wives declared themselves .
58,simple,local,no-c-command,0,b,female,head,number,wife,girls,declared,themselves,The wife near the girls declared themselves . <eos>,The wife near the girls declared themselves .
58,simple,local,c-command,1,a,male,distractor,number,boys,actor,declared,themselves,The boys near the actor declared themselves . <eos>,The boys near the actor declared themselves .
58,simple,local,c-command,1,b,male,distractor,number,actors,boy,declared,themselves,The actors near the boy declared themselves . <eos>,The actors near the boy declared themselves .
58,simple,local,c-command,1,a,female,distractor,number,girls,wife,declared,themselves,The girls near the wife declared themselves . <eos>,The girls near the wife declared themselves .
58,simple,local,c-command,1,b,female,distractor,number,wives,girl,declared,themselves,The wives near the girl declared themselves . <eos>,The wives near the girl declared themselves .
59,simple,local,c-command,1,a,male,none,none,boys,actors,proved,themselves,The boys near the actors proved themselves . <eos>,The boys near the actors proved themselves .
59,simple,local,c-command,1,b,male,none,none,actors,boys,proved,themselves,The actors near the boys proved themselves . <eos>,The actors near the boys proved themselves .
59,simple,local,c-command,1,a,female,none,none,girls,wives,proved,themselves,The girls near the wives proved themselves . <eos>,The girls near the wives proved themselves .
59,simple,local,c-command,1,b,female,none,none,wives,girls,proved,themselves,The wives near the girls proved themselves . <eos>,The wives near the girls proved themselves .
59,simple,local,no-c-command,0,a,male,head,number,boy,actors,proved,themselves,The boy near the actors proved themselves . <eos>,The boy near the actors proved themselves .
59,simple,local,no-c-command,0,b,male,head,number,actor,boys,proved,themselves,The actor near the boys proved themselves . <eos>,The actor near the boys proved themselves .
59,simple,local,no-c-command,0,a,female,head,number,girl,wives,proved,themselves,The girl near the wives proved themselves . <eos>,The girl near the wives proved themselves .
59,simple,local,no-c-command,0,b,female,head,number,wife,girls,proved,themselves,The wife near the girls proved themselves . <eos>,The wife near the girls proved themselves .
59,simple,local,c-command,1,a,male,distractor,number,boys,actor,proved,themselves,The boys near the actor proved themselves . <eos>,The boys near the actor proved themselves .
59,simple,local,c-command,1,b,male,distractor,number,actors,boy,proved,themselves,The actors near the boy proved themselves . <eos>,The actors near the boy proved themselves .
59,simple,local,c-command,1,a,female,distractor,number,girls,wife,proved,themselves,The girls near the wife proved themselves . <eos>,The girls near the wife proved themselves .
59,simple,local,c-command,1,b,female,distractor,number,wives,girl,proved,themselves,The wives near the girl proved themselves . <eos>,The wives near the girl proved themselves .
60,simple,local,c-command,1,a,male,none,none,boys,actors,shot,themselves,The boys near the actors shot themselves . <eos>,The boys near the actors shot themselves .
60,simple,local,c-command,1,b,male,none,none,actors,boys,shot,themselves,The actors near the boys shot themselves . <eos>,The actors near the boys shot themselves .
60,simple,local,c-command,1,a,female,none,none,girls,wives,shot,themselves,The girls near the wives shot themselves . <eos>,The girls near the wives shot themselves .
60,simple,local,c-command,1,b,female,none,none,wives,girls,shot,themselves,The wives near the girls shot themselves . <eos>,The wives near the girls shot themselves .
60,simple,local,no-c-command,0,a,male,head,number,boy,actors,shot,themselves,The boy near the actors shot themselves . <eos>,The boy near the actors shot themselves .
60,simple,local,no-c-command,0,b,male,head,number,actor,boys,shot,themselves,The actor near the boys shot themselves . <eos>,The actor near the boys shot themselves .
60,simple,local,no-c-command,0,a,female,head,number,girl,wives,shot,themselves,The girl near the wives shot themselves . <eos>,The girl near the wives shot themselves .
60,simple,local,no-c-command,0,b,female,head,number,wife,girls,shot,themselves,The wife near the girls shot themselves . <eos>,The wife near the girls shot themselves .
60,simple,local,c-command,1,a,male,distractor,number,boys,actor,shot,themselves,The boys near the actor shot themselves . <eos>,The boys near the actor shot themselves .
60,simple,local,c-command,1,b,male,distractor,number,actors,boy,shot,themselves,The actors near the boy shot themselves . <eos>,The actors near the boy shot themselves .
60,simple,local,c-command,1,a,female,distractor,number,girls,wife,shot,themselves,The girls near the wife shot themselves . <eos>,The girls near the wife shot themselves .
60,simple,local,c-command,1,b,female,distractor,number,wives,girl,shot,themselves,The wives near the girl shot themselves . <eos>,The wives near the girl shot themselves .
61,simple,local,c-command,1,a,male,none,none,boys,husbands,saw,themselves,The boys near the husbands saw themselves . <eos>,The boys near the husbands saw themselves .
61,simple,local,c-command,1,b,male,none,none,husbands,boys,saw,themselves,The husbands near the boys saw themselves . <eos>,The husbands near the boys saw themselves .
61,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls near the wives saw themselves . <eos>,The girls near the wives saw themselves .
61,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives near the girls saw themselves . <eos>,The wives near the girls saw themselves .
61,simple,local,no-c-command,0,a,male,head,number,boy,husbands,saw,themselves,The boy near the husbands saw themselves . <eos>,The boy near the husbands saw themselves .
61,simple,local,no-c-command,0,b,male,head,number,husband,boys,saw,themselves,The husband near the boys saw themselves . <eos>,The husband near the boys saw themselves .
61,simple,local,no-c-command,0,a,female,head,number,girl,wives,saw,themselves,The girl near the wives saw themselves . <eos>,The girl near the wives saw themselves .
61,simple,local,no-c-command,0,b,female,head,number,wife,girls,saw,themselves,The wife near the girls saw themselves . <eos>,The wife near the girls saw themselves .
61,simple,local,c-command,1,a,male,distractor,number,boys,husband,saw,themselves,The boys near the husband saw themselves . <eos>,The boys near the husband saw themselves .
61,simple,local,c-command,1,b,male,distractor,number,husbands,boy,saw,themselves,The husbands near the boy saw themselves . <eos>,The husbands near the boy saw themselves .
61,simple,local,c-command,1,a,female,distractor,number,girls,wife,saw,themselves,The girls near the wife saw themselves . <eos>,The girls near the wife saw themselves .
61,simple,local,c-command,1,b,female,distractor,number,wives,girl,saw,themselves,The wives near the girl saw themselves . <eos>,The wives near the girl saw themselves .
62,simple,local,c-command,1,a,male,none,none,boys,husbands,established,themselves,The boys near the husbands established themselves . <eos>,The boys near the husbands established themselves .
62,simple,local,c-command,1,b,male,none,none,husbands,boys,established,themselves,The husbands near the boys established themselves . <eos>,The husbands near the boys established themselves .
62,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls near the wives established themselves . <eos>,The girls near the wives established themselves .
62,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives near the girls established themselves . <eos>,The wives near the girls established themselves .
62,simple,local,no-c-command,0,a,male,head,number,boy,husbands,established,themselves,The boy near the husbands established themselves . <eos>,The boy near the husbands established themselves .
62,simple,local,no-c-command,0,b,male,head,number,husband,boys,established,themselves,The husband near the boys established themselves . <eos>,The husband near the boys established themselves .
62,simple,local,no-c-command,0,a,female,head,number,girl,wives,established,themselves,The girl near the wives established themselves . <eos>,The girl near the wives established themselves .
62,simple,local,no-c-command,0,b,female,head,number,wife,girls,established,themselves,The wife near the girls established themselves . <eos>,The wife near the girls established themselves .
62,simple,local,c-command,1,a,male,distractor,number,boys,husband,established,themselves,The boys near the husband established themselves . <eos>,The boys near the husband established themselves .
62,simple,local,c-command,1,b,male,distractor,number,husbands,boy,established,themselves,The husbands near the boy established themselves . <eos>,The husbands near the boy established themselves .
62,simple,local,c-command,1,a,female,distractor,number,girls,wife,established,themselves,The girls near the wife established themselves . <eos>,The girls near the wife established themselves .
62,simple,local,c-command,1,b,female,distractor,number,wives,girl,established,themselves,The wives near the girl established themselves . <eos>,The wives near the girl established themselves .
63,simple,local,c-command,1,a,male,none,none,boys,husbands,devoted,themselves,The boys near the husbands devoted themselves . <eos>,The boys near the husbands devoted themselves .
63,simple,local,c-command,1,b,male,none,none,husbands,boys,devoted,themselves,The husbands near the boys devoted themselves . <eos>,The husbands near the boys devoted themselves .
63,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls near the wives devoted themselves . <eos>,The girls near the wives devoted themselves .
63,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives near the girls devoted themselves . <eos>,The wives near the girls devoted themselves .
63,simple,local,no-c-command,0,a,male,head,number,boy,husbands,devoted,themselves,The boy near the husbands devoted themselves . <eos>,The boy near the husbands devoted themselves .
63,simple,local,no-c-command,0,b,male,head,number,husband,boys,devoted,themselves,The husband near the boys devoted themselves . <eos>,The husband near the boys devoted themselves .
63,simple,local,no-c-command,0,a,female,head,number,girl,wives,devoted,themselves,The girl near the wives devoted themselves . <eos>,The girl near the wives devoted themselves .
63,simple,local,no-c-command,0,b,female,head,number,wife,girls,devoted,themselves,The wife near the girls devoted themselves . <eos>,The wife near the girls devoted themselves .
63,simple,local,c-command,1,a,male,distractor,number,boys,husband,devoted,themselves,The boys near the husband devoted themselves . <eos>,The boys near the husband devoted themselves .
63,simple,local,c-command,1,b,male,distractor,number,husbands,boy,devoted,themselves,The husbands near the boy devoted themselves . <eos>,The husbands near the boy devoted themselves .
63,simple,local,c-command,1,a,female,distractor,number,girls,wife,devoted,themselves,The girls near the wife devoted themselves . <eos>,The girls near the wife devoted themselves .
63,simple,local,c-command,1,b,female,distractor,number,wives,girl,devoted,themselves,The wives near the girl devoted themselves . <eos>,The wives near the girl devoted themselves .
64,simple,local,c-command,1,a,male,none,none,boys,husbands,considered,themselves,The boys near the husbands considered themselves . <eos>,The boys near the husbands considered themselves .
64,simple,local,c-command,1,b,male,none,none,husbands,boys,considered,themselves,The husbands near the boys considered themselves . <eos>,The husbands near the boys considered themselves .
64,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls near the wives considered themselves . <eos>,The girls near the wives considered themselves .
64,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives near the girls considered themselves . <eos>,The wives near the girls considered themselves .
64,simple,local,no-c-command,0,a,male,head,number,boy,husbands,considered,themselves,The boy near the husbands considered themselves . <eos>,The boy near the husbands considered themselves .
64,simple,local,no-c-command,0,b,male,head,number,husband,boys,considered,themselves,The husband near the boys considered themselves . <eos>,The husband near the boys considered themselves .
64,simple,local,no-c-command,0,a,female,head,number,girl,wives,considered,themselves,The girl near the wives considered themselves . <eos>,The girl near the wives considered themselves .
64,simple,local,no-c-command,0,b,female,head,number,wife,girls,considered,themselves,The wife near the girls considered themselves . <eos>,The wife near the girls considered themselves .
64,simple,local,c-command,1,a,male,distractor,number,boys,husband,considered,themselves,The boys near the husband considered themselves . <eos>,The boys near the husband considered themselves .
64,simple,local,c-command,1,b,male,distractor,number,husbands,boy,considered,themselves,The husbands near the boy considered themselves . <eos>,The husbands near the boy considered themselves .
64,simple,local,c-command,1,a,female,distractor,number,girls,wife,considered,themselves,The girls near the wife considered themselves . <eos>,The girls near the wife considered themselves .
64,simple,local,c-command,1,b,female,distractor,number,wives,girl,considered,themselves,The wives near the girl considered themselves . <eos>,The wives near the girl considered themselves .
65,simple,local,c-command,1,a,male,none,none,boys,husbands,identified,themselves,The boys near the husbands identified themselves . <eos>,The boys near the husbands identified themselves .
65,simple,local,c-command,1,b,male,none,none,husbands,boys,identified,themselves,The husbands near the boys identified themselves . <eos>,The husbands near the boys identified themselves .
65,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls near the wives identified themselves . <eos>,The girls near the wives identified themselves .
65,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives near the girls identified themselves . <eos>,The wives near the girls identified themselves .
65,simple,local,no-c-command,0,a,male,head,number,boy,husbands,identified,themselves,The boy near the husbands identified themselves . <eos>,The boy near the husbands identified themselves .
65,simple,local,no-c-command,0,b,male,head,number,husband,boys,identified,themselves,The husband near the boys identified themselves . <eos>,The husband near the boys identified themselves .
65,simple,local,no-c-command,0,a,female,head,number,girl,wives,identified,themselves,The girl near the wives identified themselves . <eos>,The girl near the wives identified themselves .
65,simple,local,no-c-command,0,b,female,head,number,wife,girls,identified,themselves,The wife near the girls identified themselves . <eos>,The wife near the girls identified themselves .
65,simple,local,c-command,1,a,male,distractor,number,boys,husband,identified,themselves,The boys near the husband identified themselves . <eos>,The boys near the husband identified themselves .
65,simple,local,c-command,1,b,male,distractor,number,husbands,boy,identified,themselves,The husbands near the boy identified themselves . <eos>,The husbands near the boy identified themselves .
65,simple,local,c-command,1,a,female,distractor,number,girls,wife,identified,themselves,The girls near the wife identified themselves . <eos>,The girls near the wife identified themselves .
65,simple,local,c-command,1,b,female,distractor,number,wives,girl,identified,themselves,The wives near the girl identified themselves . <eos>,The wives near the girl identified themselves .
66,simple,local,c-command,1,a,male,none,none,boys,husbands,made,themselves,The boys near the husbands made themselves . <eos>,The boys near the husbands made themselves .
66,simple,local,c-command,1,b,male,none,none,husbands,boys,made,themselves,The husbands near the boys made themselves . <eos>,The husbands near the boys made themselves .
66,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls near the wives made themselves . <eos>,The girls near the wives made themselves .
66,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives near the girls made themselves . <eos>,The wives near the girls made themselves .
66,simple,local,no-c-command,0,a,male,head,number,boy,husbands,made,themselves,The boy near the husbands made themselves . <eos>,The boy near the husbands made themselves .
66,simple,local,no-c-command,0,b,male,head,number,husband,boys,made,themselves,The husband near the boys made themselves . <eos>,The husband near the boys made themselves .
66,simple,local,no-c-command,0,a,female,head,number,girl,wives,made,themselves,The girl near the wives made themselves . <eos>,The girl near the wives made themselves .
66,simple,local,no-c-command,0,b,female,head,number,wife,girls,made,themselves,The wife near the girls made themselves . <eos>,The wife near the girls made themselves .
66,simple,local,c-command,1,a,male,distractor,number,boys,husband,made,themselves,The boys near the husband made themselves . <eos>,The boys near the husband made themselves .
66,simple,local,c-command,1,b,male,distractor,number,husbands,boy,made,themselves,The husbands near the boy made themselves . <eos>,The husbands near the boy made themselves .
66,simple,local,c-command,1,a,female,distractor,number,girls,wife,made,themselves,The girls near the wife made themselves . <eos>,The girls near the wife made themselves .
66,simple,local,c-command,1,b,female,distractor,number,wives,girl,made,themselves,The wives near the girl made themselves . <eos>,The wives near the girl made themselves .
67,simple,local,c-command,1,a,male,none,none,boys,husbands,found,themselves,The boys near the husbands found themselves . <eos>,The boys near the husbands found themselves .
67,simple,local,c-command,1,b,male,none,none,husbands,boys,found,themselves,The husbands near the boys found themselves . <eos>,The husbands near the boys found themselves .
67,simple,local,c-command,1,a,female,none,none,girls,wives,found,themselves,The girls near the wives found themselves . <eos>,The girls near the wives found themselves .
67,simple,local,c-command,1,b,female,none,none,wives,girls,found,themselves,The wives near the girls found themselves . <eos>,The wives near the girls found themselves .
67,simple,local,no-c-command,0,a,male,head,number,boy,husbands,found,themselves,The boy near the husbands found themselves . <eos>,The boy near the husbands found themselves .
67,simple,local,no-c-command,0,b,male,head,number,husband,boys,found,themselves,The husband near the boys found themselves . <eos>,The husband near the boys found themselves .
67,simple,local,no-c-command,0,a,female,head,number,girl,wives,found,themselves,The girl near the wives found themselves . <eos>,The girl near the wives found themselves .
67,simple,local,no-c-command,0,b,female,head,number,wife,girls,found,themselves,The wife near the girls found themselves . <eos>,The wife near the girls found themselves .
67,simple,local,c-command,1,a,male,distractor,number,boys,husband,found,themselves,The boys near the husband found themselves . <eos>,The boys near the husband found themselves .
67,simple,local,c-command,1,b,male,distractor,number,husbands,boy,found,themselves,The husbands near the boy found themselves . <eos>,The husbands near the boy found themselves .
67,simple,local,c-command,1,a,female,distractor,number,girls,wife,found,themselves,The girls near the wife found themselves . <eos>,The girls near the wife found themselves .
67,simple,local,c-command,1,b,female,distractor,number,wives,girl,found,themselves,The wives near the girl found themselves . <eos>,The wives near the girl found themselves .
68,simple,local,c-command,1,a,male,none,none,boys,husbands,distinguished,themselves,The boys near the husbands distinguished themselves . <eos>,The boys near the husbands distinguished themselves .
68,simple,local,c-command,1,b,male,none,none,husbands,boys,distinguished,themselves,The husbands near the boys distinguished themselves . <eos>,The husbands near the boys distinguished themselves .
68,simple,local,c-command,1,a,female,none,none,girls,wives,distinguished,themselves,The girls near the wives distinguished themselves . <eos>,The girls near the wives distinguished themselves .
68,simple,local,c-command,1,b,female,none,none,wives,girls,distinguished,themselves,The wives near the girls distinguished themselves . <eos>,The wives near the girls distinguished themselves .
68,simple,local,no-c-command,0,a,male,head,number,boy,husbands,distinguished,themselves,The boy near the husbands distinguished themselves . <eos>,The boy near the husbands distinguished themselves .
68,simple,local,no-c-command,0,b,male,head,number,husband,boys,distinguished,themselves,The husband near the boys distinguished themselves . <eos>,The husband near the boys distinguished themselves .
68,simple,local,no-c-command,0,a,female,head,number,girl,wives,distinguished,themselves,The girl near the wives distinguished themselves . <eos>,The girl near the wives distinguished themselves .
68,simple,local,no-c-command,0,b,female,head,number,wife,girls,distinguished,themselves,The wife near the girls distinguished themselves . <eos>,The wife near the girls distinguished themselves .
68,simple,local,c-command,1,a,male,distractor,number,boys,husband,distinguished,themselves,The boys near the husband distinguished themselves . <eos>,The boys near the husband distinguished themselves .
68,simple,local,c-command,1,b,male,distractor,number,husbands,boy,distinguished,themselves,The husbands near the boy distinguished themselves . <eos>,The husbands near the boy distinguished themselves .
68,simple,local,c-command,1,a,female,distractor,number,girls,wife,distinguished,themselves,The girls near the wife distinguished themselves . <eos>,The girls near the wife distinguished themselves .
68,simple,local,c-command,1,b,female,distractor,number,wives,girl,distinguished,themselves,The wives near the girl distinguished themselves . <eos>,The wives near the girl distinguished themselves .
69,simple,local,c-command,1,a,male,none,none,boys,husbands,taught,themselves,The boys near the husbands taught themselves . <eos>,The boys near the husbands taught themselves .
69,simple,local,c-command,1,b,male,none,none,husbands,boys,taught,themselves,The husbands near the boys taught themselves . <eos>,The husbands near the boys taught themselves .
69,simple,local,c-command,1,a,female,none,none,girls,wives,taught,themselves,The girls near the wives taught themselves . <eos>,The girls near the wives taught themselves .
69,simple,local,c-command,1,b,female,none,none,wives,girls,taught,themselves,The wives near the girls taught themselves . <eos>,The wives near the girls taught themselves .
69,simple,local,no-c-command,0,a,male,head,number,boy,husbands,taught,themselves,The boy near the husbands taught themselves . <eos>,The boy near the husbands taught themselves .
